Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Rk_shooting,Nation_shooting,Pos_shooting,Age_shooting,Born_shooting,90s_shooting,Gls_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting,PKatt_shooting,Rk_goalkeeping,Nation_goalkeeping,Pos_goalkeeping,Age_goalkeeping,Born_goalkeeping,MP_goalkeeping,Starts_goalkeeping,Min_goalkeeping,90s_goalkeeping,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_goalkeeping,PKA,PKsv,PKm,Save%.1,League,Fls,Fld,Crs,Int,TklW,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Gls/90,Ast/90,Fls/90,Fld/90,Crs/90,Int/90,TklW/90
557,Willian,br BRA,"MF,FW",Fulham,35,1988,10,2,257,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,557,br BRA,"MF,FW",35,1988,2.9,0,7.0,0.0,0,2.413793103448276,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,1.0,0.0,16.0,1.0,2.0,,,,,,,,,0.0,0.0,0.3448275862068966,0.0,5.517241379310345,0.3448275862068966,0.6896551724137931
63,Willy Boly,ci CIV,DF,Nottingham Forest,33,1991,6,1,150,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,63,ci CIV,DF,33,1991,1.7,0,1.0,1.0,100,0.5882352941176471,0.5882352941176471,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,1.0,0.0,0.0,3.0,1.0,,,,,,,,,0.0,0.0,0.5882352941176471,0.0,0.0,1.7647058823529411,0.5882352941176471
394,Wilson Odobert,fr FRA,"FW,MF",Tottenham Hotspur,19,2004,16,9,850,9.4,1,0,1,1,0,0,0,0,0.11,0,0.11,0.11,0.11,394,fr FRA,"FW,MF",19,2004,9.4,1,13.0,4.0,30.8,1.3829787234042552,0.425531914893617,0.08,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,2.0,3.0,25.0,4.0,5.0,,,,,,,,,0.10638297872340426,0.0,0.2127659574468085,0.3191489361702127,2.6595744680851063,0.425531914893617,0.5319148936170213
176,Wout Faes,be BEL,DF,Leicester City,26,1998,34,30,2815,31.3,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03,176,be BEL,DF,26,1998,31.3,1,12.0,1.0,8.3,0.38338658146964855,0.03194888178913738,0.08,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,23.0,11.0,5.0,22.0,28.0,,,,,,,,,0.03194888178913738,0.0,0.7348242811501597,0.3514376996805112,0.1597444089456869,0.7028753993610224,0.8945686900958466
112,Woyo Coulibaly,ml MLI,DF,Leicester City,25,1999,4,1,109,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,112,ml MLI,DF,25,1999,1.2,0,2.0,1.0,50,1.6666666666666667,0.8333333333333334,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,2.0,1.0,0.0,5.0,4.0,,,,,,,,,0.0,0.0,1.6666666666666667,0.8333333333333334,0.0,4.166666666666667,3.3333333333333335
356,Yankuba Minteh,gm GAM,MF,Brighton,20,2004,32,20,1838,20.4,6,4,10,6,0,0,6,0,0.29,0.2,0.49,0.29,0.49,356,gm GAM,MF,20,2004,20.4,6,34.0,16.0,47.1,1.6666666666666667,0.7843137254901962,0.18,0.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,21.0,11.0,90.0,12.0,36.0,,,,,,,,,0.29411764705882354,0.19607843137254904,1.0294117647058825,0.5392156862745099,4.411764705882353,0.5882352941176471,1.7647058823529413
40,Yasin Ayari,se SWE,MF,Brighton,20,2003,34,22,1965,21.8,2,1,3,2,0,0,3,0,0.09,0.05,0.14,0.09,0.14,40,se SWE,MF,20,2003,21.8,2,28.0,8.0,28.6,1.2844036697247705,0.36697247706422015,0.07,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,36.0,26.0,70.0,20.0,32.0,,,,,,,,,0.09174311926605504,0.04587155963302752,1.6513761467889907,1.1926605504587156,3.2110091743119265,0.9174311926605504,1.4678899082568806
567,Yehor Yarmoliuk,ua UKR,MF,Brentford,20,2004,31,15,1450,16.1,0,0,0,0,0,0,6,0,0,0,0,0,0,567,ua UKR,MF,20,2004,16.1,0,9.0,2.0,22.2,0.5590062111801242,0.12422360248447203,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,19.0,13.0,16.0,13.0,30.0,,,,,,,,,0.0,0.0,1.1801242236024843,0.8074534161490683,0.9937888198757763,0.8074534161490683,1.8633540372670805
365,Yerson Mosquera,co COL,DF,Wolves,23,2001,5,5,441,4.9,0,0,0,0,0,0,2,0,0,0,0,0,0,365,co COL,DF,23,2001,4.9,0,2.0,0.0,0,0.4081632653061224,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,6.0,7.0,2.0,10.0,6.0,,,,,,,,,0.0,0.0,1.2244897959183672,1.4285714285714284,0.4081632653061224,2.0408163265306123,1.2244897959183672
563,Yoane Wissa,cd COD,FW,Brentford,27,1996,35,34,2919,32.4,19,4,23,19,0,0,5,0,0.59,0.12,0.71,0.59,0.71,563,cd COD,FW,27,1996,32.4,19,90.0,43.0,47.8,2.7777777777777777,1.3271604938271606,0.21,0.44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,33.0,51.0,19.0,8.0,13.0,,,,,,,,,0.5864197530864198,0.1234567901234568,1.0185185185185186,1.5740740740740742,0.5864197530864198,0.2469135802469136,0.4012345679012346
509,Youri Tielemans,be BEL,MF,Aston Villa,27,1997,36,35,3026,33.6,3,7,10,3,0,1,4,0,0.09,0.21,0.3,0.09,0.3,509,be BEL,MF,27,1997,33.6,3,41.0,13.0,31.7,1.2202380952380951,0.38690476190476186,0.07,0.23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,41.0,56.0,118.0,22.0,58.0,,,,,,,,,0.08928571428571429,0.20833333333333331,1.2202380952380951,1.6666666666666665,3.511904761904762,0.6547619047619048,1.726190476190476
95,Youssef Chermiti,pt POR,FW,Everton,20,2004,4,0,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,95,pt POR,FW,20,2004,0.5,0,3.0,1.0,33.3,6.0,2.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,1.0,1.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,2.0,2.0,2.0,0.0,0.0
495,Yukinari Sugawara,jp JPN,"MF,DF",Southampton,24,2000,30,16,1557,17.3,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,495,jp JPN,"MF,DF",24,2000,17.3,1,14.0,6.0,42.9,0.8092485549132947,0.3468208092485549,0.07,0.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,15.0,10.0,70.0,9.0,16.0,,,,,,,,,0.057803468208092484,0.057803468208092484,0.8670520231213873,0.5780346820809248,4.0462427745664735,0.5202312138728323,0.9248554913294798
164,Yunus Emre Konak,tr TUR,MF,Brentford,18,2006,10,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,164,tr TUR,MF,18,2006,0.5,0,1.0,0.0,0,2.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,3.0,1.0,0.0,0.0,2.0,,,,,,,,,0.0,0.0,6.0,2.0,0.0,0.0,4.0
60,Yves Bissouma,ml MLI,MF,Tottenham Hotspur,27,1996,28,16,1408,15.6,2,0,2,2,0,0,7,0,0.13,0,0.13,0.13,0.13,60,ml MLI,MF,27,1996,15.6,2,11.0,4.0,36.4,0.7051282051282052,0.25641025641025644,0.18,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,29.0,18.0,2.0,16.0,29.0,,,,,,,,,0.12820512820512822,0.0,1.858974358974359,1.153846153846154,0.12820512820512822,1.0256410256410258,1.858974358974359
470,Zain Silcott-Duberry,ms MSR,MF,Bournemouth,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,ms MSR,MF,19,2005,0,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,Álex Moreno,es ESP,DF,Nottingham Forest,31,1993,15,11,955,10.6,0,1,1,0,0,0,2,0,0,0.09,0.09,0,0.09,363,es ESP,DF,31,1993,10.6,0,6.0,0.0,0,0.5660377358490566,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,12.0,6.0,19.0,16.0,18.0,,,,,,,,,0.0,0.09433962264150944,1.1320754716981132,0.5660377358490566,1.7924528301886793,1.509433962264151,1.6981132075471699
222,İlkay Gündoğan,de GER,MF,Manchester City,33,1990,33,25,2223,24.7,1,6,7,1,0,0,1,0,0.04,0.24,0.28,0.04,0.28,222,de GER,MF,33,1990,24.7,1,27.0,7.0,25.9,1.0931174089068827,0.2834008097165992,0.04,0.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premier League,15.0,27.0,62.0,14.0,13.0,,,,,,,,,0.04048582995951417,0.24291497975708504,0.6072874493927126,1.0931174089068827,2.5101214574898787,0.5668016194331984,0.5263157894736842
175,Łukasz Fabiański,pl POL,GK,West Ham United,39,1985,14,13,1160,12.9,0,0,0,0,0,0,2,0,0,0,0,0,0,175,pl POL,GK,39,1985,12.9,0,0.0,0.0,,0.0,0.0,,,0,0,9,pl POL,GK,39,1985,14,13,"1,160",12.9,21,1.63,68,50,73.5,6,3,4,3,23.1,3,3,0,0,0,Premier League,2.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.15503875968992248,0.07751937984496124,0.0,0.0,0.0
159,Aaron Connolly,ie IRL,"MF,FW",Millwall,24,2000,14,6,659,7.3,1,0,1,1,0,1,3,0,0.14,0,0.14,0.14,0.14,159,ie IRL,"MF,FW",24,2000,7.3,1,14.0,6.0,42.9,1.9178082191780823,0.8219178082191781,0.07,0.17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Championship,7.0,28.0,6.0,1.0,3.0,,,,,,,,,0.136986301369863,0.0,0.9589041095890412,3.8356164383561646,0.8219178082191781,0.136986301369863,0.4109589041095891
158,Aaron Connolly,ie IRL,"MF,FW",Sunderland,24,2000,10,2,246,2.7,1,0,1,1,0,0,0,0,0.37,0,0.37,0.37,0.37,158,ie IRL,"MF,FW",24,2000,2.7,1,4.0,3.0,75,1.4814814814814814,1.111111111111111,0.25,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Championship,2.0,11.0,0.0,0.0,1.0,,,,,,,,,0.37037037037037035,0.0,0.7407407407407407,4.0740740740740735,0.0,0.0,0.37037037037037035
