"number";"player";"team";"apps";"min";"goals";"NPG";"a";"xG";"NPxG";"xA";"xGChain";"xGBuildup";"xG90";"NPxG90";"xA90";"xG90xA90";"NPxG90xA90";"xGChain90";"xGBuildup90"
308;"Daniele Padelli";"Udinese";1;90;0;0;0;0;0;0;0.09;0.09;0;0;0;0;0;0.09;0.09
309;"Juan Jesus";"Napoli";15;1076;0;0;1;0.26;0.26;0.1;2.99;2.99;0.02;0.02;0.01;0.03;0.03;0.25;0.25
310;"Alessandro Florenzi";"AC Milan";1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;"Giuseppe Pezzella";"Empoli";35;2914;0;0;3;0.56;0.56;5.64;9.08;5.11;0.02;0.02;0.17;0.19;0.19;0.28;0.16
312;"Emil Audero";"Como";8;720;0;0;0;0.04;0.04;0;0.51;0.51;0.01;0.01;0;0.01;0.01;0.06;0.06
313;"Lukasz Skorupski";"Bologna";27;2364;0;0;0;0;0;0;2.81;2.81;0;0;0;0;0;0.11;0.11
314;"Federico Barba";"Como";7;434;0;0;0;0.63;0.63;0;0.19;0.19;0.13;0.13;0;0.13;0.13;0.04;0.04
315;"José Reina";"Como";12;1034;0;0;0;0;0;0;0.57;0.57;0;0;0;0;0;0.05;0.05
316;"Elseid Hysaj";"Lazio";11;413;0;0;3;0.09;0.09;1.5;2.24;1.79;0.02;0.02;0.33;0.35;0.35;0.49;0.39
317;"Simone Verdi";"Como";9;97;0;0;0;0.07;0.07;0.41;0.36;0.04;0.06;0.06;0.38;0.44;0.44;0.33;0.04
318;"Francesco Acerbi";"Inter";23;1695;0;0;1;0.34;0.34;0.7;7.62;7.43;0.02;0.02;0.04;0.05;0.05;0.4;0.39
319;"Alfred Duncan";"Venezia";16;965;0;0;0;0.97;0.97;1.98;3.45;1.58;0.09;0.09;0.18;0.28;0.28;0.32;0.15
320;"Rafael Toloi";"Atalanta";11;448;0;0;0;0.09;0.09;0.26;3.73;3.51;0.02;0.02;0.05;0.07;0.07;0.75;0.71
321;"Andrea Petagna";"Monza";13;319;0;0;0;0.25;0.25;0.04;0.37;0.14;0.07;0.07;0.01;0.08;0.08;0.1;0.04
322;"Roberto Gagliardini";"Monza";8;148;0;0;0;0;0;0.08;0.24;0.24;0;0;0.05;0.05;0.05;0.15;0.15
323;"Marco Sportiello";"AC Milan";2;124;0;0;0;0;0;0;1.02;1.02;0;0;0;0;0;0.74;0.74
324;"Danilo D&#039;Ambrosio";"Monza";20;1098;0;0;1;0.73;0.73;0.54;2.09;1.66;0.06;0.06;0.04;0.1;0.1;0.17;0.14
325;"Federico Ravaglia";"Bologna";12;1056;0;0;0;0;0;0.04;1.16;1.11;0;0;0;0;0;0.1;0.09
326;"Davide Calabria";"AC Milan,Bologna";18;949;0;0;1;0.63;0.63;1.41;4.35;3.17;0.06;0.06;0.13;0.19;0.19;0.41;0.3
327;"Mario Balotelli";"Genoa";6;46;0;0;0;0.06;0.06;0;0.11;0.11;0.11;0.11;0;0.11;0.11;0.22;0.22
328;"Nicola Sansone";"Lecce";5;54;0;0;0;0.16;0.16;0.07;0.12;0.04;0.27;0.27;0.12;0.39;0.39;0.21;0.06
329;"Ionut Radu";"Venezia";15;1350;0;0;0;0;0;0;2.21;2.21;0;0;0;0;0;0.15;0.15
330;"Pierluigi Gollini";"Genoa";7;630;0;0;0;0;0;0;0.49;0.49;0;0;0;0;0;0.07;0.07
331;"Nicola Leali";"Genoa";29;2610;0;0;0;0;0;0;3.93;3.93;0;0;0;0;0;0.14;0.14
332;"Alex Meret";"Napoli";34;3005;0;0;0;0;0;0;6.57;6.57;0;0;0;0;0;0.2;0.2
333;"Stefano Sabelli";"Genoa";34;2072;0;0;2;0.14;0.14;1.98;6.25;5.01;0.01;0.01;0.09;0.09;0.09;0.27;0.22
334;"Daniele Sommariva";"Genoa";1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;"Nicholas Pierini";"Venezia";2;77;0;0;0;0.04;0.04;0.07;0.13;0.09;0.05;0.05;0.08;0.13;0.13;0.15;0.11
336;"Martin Erlic";"Bologna";8;326;0;0;0;0.24;0.24;0;0.1;0.09;0.07;0.07;0;0.07;0.07;0.03;0.03
337;"Sergi Roberto";"Como";13;692;0;0;1;0.51;0.51;0.54;4.19;3.37;0.07;0.07;0.07;0.14;0.14;0.54;0.44
338;"Danilo";"Juventus";12;573;0;0;1;0.06;0.06;0.8;5.81;5.48;0.01;0.01;0.13;0.14;0.14;0.91;0.86
339;"Jean-Daniel Akpa-Akpro";"Monza";14;979;0;0;0;0.43;0.43;0.24;2.82;2.57;0.04;0.04;0.02;0.06;0.06;0.26;0.24
340;"Frederic Guilbert";"Lecce";31;2488;0;0;1;0.31;0.31;1.81;5.82;4.11;0.01;0.01;0.07;0.08;0.08;0.21;0.15
341;"Benjamin Pavard";"Inter";23;1581;0;0;1;0.48;0.48;0.82;6.43;5.87;0.03;0.03;0.05;0.07;0.07;0.37;0.33
342;"Mike Maignan";"AC Milan";37;3296;0;0;0;0;0;0.52;8.31;7.82;0;0;0.01;0.01;0.01;0.23;0.21
343;"Mattia Valoti";"Monza";5;31;0;0;0;0;0;0;0.02;0.02;0;0;0;0;0;0.06;0.06
344;"Kevin Bonifazi";"Lecce";3;56;0;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0.18;0.18
345;"Marco Faraoni";"Verona";8;256;0;0;0;0.31;0.31;0.11;0.41;0.1;0.11;0.11;0.04;0.14;0.14;0.14;0.04
346;"Marc-Oliver Kempf";"Como";31;2622;0;0;0;1.46;1.46;1.56;10.12;9.97;0.05;0.05;0.05;0.1;0.1;0.35;0.34
347;"Wylan Cyprien";"Parma Calcio 1913";2;21;0;0;0;0.35;0.35;0;0.35;0;1.51;1.51;0;1.51;1.51;1.51;0
348;"Alberto Cerri";"Como";5;74;0;0;0;1.47;1.47;0;1.52;0.06;1.78;1.78;0;1.78;1.78;1.85;0.07
349;"Filippo Melegoni";"Genoa";3;87;0;0;1;0.04;0.04;0.35;0.38;0;0.04;0.04;0.36;0.4;0.4;0.4;0
350;"Giorgio Altare";"Venezia";12;750;0;0;0;0.08;0.08;0.1;0.42;0.39;0.01;0.01;0.01;0.02;0.02;0.05;0.05
351;"Luca Pellegrini";"Lazio";22;1045;0;0;4;0.74;0.74;2.88;5.02;3.5;0.06;0.06;0.25;0.31;0.31;0.43;0.3
352;"Wladimiro Falcone";"Lecce";38;3420;0;0;0;0;0;0;2.4;2.4;0;0;0;0;0;0.06;0.06
353;"Aarón Martín";"Genoa";36;3100;0;0;8;0.74;0.74;5.78;8.17;6.57;0.02;0.02;0.17;0.19;0.19;0.24;0.19
354;"Stefan Posch";"Atalanta,Bologna";19;1087;0;0;0;0.69;0.69;0.77;4.54;3.74;0.06;0.06;0.06;0.12;0.12;0.38;0.31
355;"Jean Butez";"Como";19;1663;0;0;0;0;0;0.03;2.41;2.38;0;0;0;0;0;0.13;0.13
356;"Yann Karamoh";"Torino";29;1031;0;0;1;1.75;1.75;1.01;3.17;0.64;0.15;0.15;0.09;0.24;0.24;0.28;0.06
357;"Adrien Tameze";"Torino";20;647;0;0;0;0.3;0.3;1.14;1.74;1;0.04;0.04;0.16;0.2;0.2;0.24;0.14
358;"Leandro Chichizola";"Parma Calcio 1913";1;90;0;0;0;0;0;0;0.28;0.28;0;0;0;0;0;0.28;0.28
359;"Douglas Luiz";"Juventus";19;491;0;0;0;0.69;0.69;1.16;3.94;3.05;0.13;0.13;0.21;0.34;0.34;0.72;0.56
360;"Stanislav Lobotka";"Napoli";32;2678;0;0;1;0.25;0.25;1.27;13.8;13.18;0.01;0.01;0.04;0.05;0.05;0.46;0.44
361;"Marco Silvestri";"Empoli";5;450;0;0;0;0;0;0;0.48;0.48;0;0;0;0;0;0.1;0.1
362;"Mario Hermoso";"Roma";8;228;0;0;0;0.07;0.07;0;0.45;0.45;0.03;0.03;0;0.03;0.03;0.18;0.18
363;"Nicolas Haas";"Empoli";10;270;0;0;0;0.01;0.01;0.19;0.66;0.47;0;0;0.06;0.07;0.07;0.22;0.16
364;"Vanja Milinkovic-Savic";"Torino";37;3330;0;0;0;0;0;0.12;3.7;3.58;0;0;0;0;0;0.1;0.1
365;"Manuel Lazzari";"Lazio";25;1408;0;0;1;0.13;0.13;1.79;4.53;2.96;0.01;0.01;0.11;0.12;0.12;0.29;0.19
366;"Antonin Barak";"Fiorentina";1;57;0;0;0;0.05;0.05;0.25;0.27;0.03;0.08;0.08;0.4;0.48;0.48;0.42;0.04
367;"Mattia Bani";"Genoa";20;1513;0;0;0;1.5;1.5;0.12;4.11;3.99;0.09;0.09;0.01;0.1;0.1;0.24;0.24
368;"Junior Sambia";"Empoli";17;350;0;0;0;0.54;0.54;0.23;1.5;1.24;0.14;0.14;0.06;0.2;0.2;0.38;0.32
369;"Gianluca Scamacca";"Atalanta";1;2;0;0;0;0.13;0.13;0;0.13;0;5.7;5.7;0;5.7;5.7;5.7;0
370;"Valentino Lazaro";"Torino";33;2335;0;0;6;1.25;1.25;3.5;7.49;5.38;0.05;0.05;0.13;0.18;0.18;0.29;0.21
371;"Mathías Olivera";"Napoli";32;2360;0;0;2;1.1;1.1;1.82;13.38;11.29;0.04;0.04;0.07;0.11;0.11;0.51;0.43
372;"Raoul Bellanova";"Atalanta,Torino";35;2505;0;0;9;2.01;2.01;6.16;14.87;9.3;0.07;0.07;0.22;0.29;0.29;0.53;0.33
373;"Ben Kone";"Como";4;43;0;0;0;0.01;0.01;0;0.09;0.09;0.02;0.02;0;0.02;0.02;0.19;0.19
374;"Andy Pelmard";"Lecce";3;124;0;0;0;0;0;0;0.09;0.09;0;0;0;0;0;0.06;0.06
375;"Semuel Pizzignacco";"Monza";9;735;0;0;0;0;0;0;0.03;0.03;0;0;0;0;0;0;0
376;"Charalampos Lykogiannis";"Bologna";17;1056;0;0;4;0.26;0.26;2.01;2.6;1.81;0.02;0.02;0.17;0.19;0.19;0.22;0.15
377;"Rui Patrício";"Atalanta";3;270;0;0;0;0;0;0;0.53;0.53;0;0;0;0;0;0.18;0.18
378;"Mehmet Zeki Çelik";"Roma";31;2270;0;0;2;0.62;0.62;1.86;6.36;5.35;0.02;0.02;0.07;0.1;0.1;0.25;0.21
379;"Remi Oudin";"Lecce";11;285;0;0;0;0.11;0.11;0.39;1.1;0.97;0.04;0.04;0.12;0.16;0.16;0.35;0.31
380;"Bremer";"Juventus";6;540;0;0;0;0.13;0.13;0;2.98;2.96;0.02;0.02;0;0.02;0.02;0.5;0.49
381;"Pietro Terracciano";"Fiorentina";3;270;0;0;0;0;0;0;0.12;0.12;0;0;0;0;0;0.04;0.04
382;"Francesco Caputo";"Empoli";1;1;0;0;0;0;0;0;0.09;0.09;0;0;0;0;0;8.04;8.04
383;"Ismael Bennacer";"AC Milan";6;308;0;0;0;0.05;0.05;0.12;1.4;1.35;0.01;0.01;0.03;0.05;0.05;0.41;0.39
384;"Ivan Provedel";"Lazio";29;2610;0;0;0;0;0;0.24;4.04;3.85;0;0;0.01;0.01;0.01;0.14;0.13
385;"Matteo Pessina";"Monza";11;866;0;0;0;0.18;0.18;0.11;1.67;1.5;0.02;0.02;0.01;0.03;0.03;0.17;0.16
386;"Evan Ndicka";"Roma";38;3420;0;0;1;1;1;1.09;14.56;14.46;0.03;0.03;0.03;0.05;0.05;0.38;0.38
387;"Borna Sosa";"Torino";19;1195;0;0;0;0.21;0.21;0.86;3.2;2.35;0.02;0.02;0.06;0.08;0.08;0.24;0.18
388;"Elia Caprile";"Cagliari,Napoli";22;1945;0;0;0;0;0;0;1.34;1.34;0;0;0;0;0;0.06;0.06
389;"Juan Musso";"Atalanta";1;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;"Drissa Camara";"Parma Calcio 1913";21;395;0;0;0;1.3;1.3;0.8;3.54;1.49;0.3;0.3;0.18;0.48;0.48;0.81;0.34
391;"Juan Miranda";"Bologna";31;2271;0;0;6;0.73;0.73;6.94;12.56;10.43;0.03;0.03;0.28;0.3;0.3;0.5;0.41
392;"Nunzio Lella";"Venezia";1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;"Nicolo Rovella";"Lazio";33;2747;0;0;3;1.6;1.6;2.89;12.79;10.81;0.05;0.05;0.09;0.15;0.15;0.42;0.35
394;"Antonio Candela";"Venezia";14;1020;0;0;1;0.21;0.21;0.8;2.94;2.09;0.02;0.02;0.07;0.09;0.09;0.26;0.18
395;"Emerson";"AC Milan";17;1392;0;0;0;0.35;0.35;0.96;5.56;4.9;0.02;0.02;0.06;0.08;0.08;0.36;0.32
396;"Nehuén Pérez";"Udinese";2;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;"Lameck Banda";"Lecce";15;592;0;0;1;1.56;1.56;0.98;2.74;0.47;0.24;0.24;0.15;0.39;0.39;0.42;0.07
398;"Ben Godfrey";"Atalanta";1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;"Valentin Gendrey";"Lecce";2;180;0;0;0;0.17;0.17;0.12;0.58;0.31;0.08;0.08;0.06;0.14;0.14;0.29;0.15
400;"Cheikh Niasse";"Verona";11;760;0;0;0;0.17;0.17;0.09;0.94;0.7;0.02;0.02;0.01;0.03;0.03;0.11;0.08
401;"Kingsley Ehizibue";"Udinese";33;2534;0;0;1;1.67;1.67;2.32;7.5;3.72;0.06;0.06;0.08;0.14;0.14;0.27;0.13
402;"Gaetano Castrovilli";"Lazio,Monza";21;725;0;0;0;0.65;0.65;0.93;2.26;0.89;0.08;0.08;0.12;0.2;0.2;0.28;0.11
403;"Szymon Zurkowski";"Empoli";5;90;0;0;0;0.12;0.12;0;0.79;0.67;0.12;0.12;0;0.12;0.12;0.79;0.67
404;"Pawel Dawidowicz";"Verona";26;1864;0;0;0;0.2;0.2;0;3.74;3.72;0.01;0.01;0;0.01;0.01;0.18;0.18
405;"Liam Henderson";"Empoli";36;2358;0;0;4;0.5;0.5;4.14;7.07;4.59;0.02;0.02;0.16;0.18;0.18;0.27;0.18
406;"Sofyan Amrabat";"Fiorentina";2;180;0;0;0;0;0;0.05;0.13;0.11;0;0;0.03;0.03;0.03;0.07;0.05
407;"Tommaso Augello";"Cagliari";38;2724;0;0;7;0.2;0.2;5.07;10.31;7.16;0.01;0.01;0.17;0.17;0.17;0.34;0.24
408;"Morten Thorsby";"Genoa";30;1907;0;0;1;2.9;2.9;2.38;7.65;4.16;0.14;0.14;0.11;0.25;0.25;0.36;0.2
409;"Ruslan Malinovskiy";"Genoa";9;372;0;0;2;0.24;0.24;1.36;2.63;1.52;0.06;0.06;0.33;0.39;0.39;0.64;0.37
410;"Jesse Joronen";"Venezia";8;703;0;0;0;0;0;0;1.26;1.26;0;0;0;0;0;0.16;0.16
411;"Billy Gilmour";"Napoli";26;1161;0;0;1;0.63;0.63;1.5;8;6.56;0.05;0.05;0.12;0.17;0.17;0.62;0.51
412;"Antonino Gallo";"Lecce";31;2624;0;0;2;0.34;0.34;3.28;6.57;4.68;0.01;0.01;0.11;0.12;0.12;0.23;0.16
413;"Yordan Osorio";"Parma Calcio 1913";3;170;0;0;0;0.03;0.03;0.11;0.49;0.38;0.01;0.01;0.06;0.07;0.07;0.26;0.2
414;"Sebastian Walukiewicz";"Empoli,Torino";31;1853;0;0;0;0.39;0.39;0.41;3.65;3.01;0.02;0.02;0.02;0.04;0.04;0.18;0.15
415;"Lloyd Kelly";"Juventus";12;1018;0;0;0;0.62;0.62;0.13;3.03;2.81;0.05;0.05;0.01;0.07;0.07;0.27;0.25
416;"Stefano Turati";"Monza";30;2678;0;0;0;0;0;0;4.34;4.34;0;0;0;0;0;0.15;0.15
417;"Giuseppe Ciocci";"Cagliari";1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
418;"Andrea Carboni";"Monza";26;2209;0;0;1;0.34;0.34;0.15;4.89;4.65;0.01;0.01;0.01;0.02;0.02;0.2;0.19
419;"Balthazar Pierret";"Lecce";30;1741;0;0;0;0.14;0.14;0.5;4.4;3.92;0.01;0.01;0.03;0.03;0.03;0.23;0.2
420;"Gastón Pereiro";"Genoa";2;26;0;0;0;0;0;0;0.09;0.09;0;0;0;0;0;0.3;0.3
421;"Marin Pongracic";"Fiorentina";20;1380;0;0;0;0.09;0.09;0.44;3.38;3.28;0.01;0.01;0.03;0.04;0.04;0.22;0.21
422;"Filip Stankovic";"Venezia";16;1367;0;0;0;0;0;0;0.55;0.55;0;0;0;0;0;0.04;0.04
423;"Mitchel Bakker";"Atalanta";1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;"Razvan Sava";"Udinese";12;1080;0;0;0;0;0;0;0.18;0.18;0;0;0;0;0;0.02;0.02
425;"Maduka Okoye";"Udinese";25;2250;0;0;0;0;0;0;1.65;1.65;0;0;0;0;0;0.07;0.07
426;"Jean Onana";"Genoa";9;291;0;0;0;0.01;0.01;0.08;0.31;0.21;0;0;0.03;0.03;0.03;0.09;0.07
427;"Oliver Abildgaard";"Como";1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;"Lucas Gourna Douath";"Roma";6;220;0;0;0;0.23;0.23;0.09;1.1;0.83;0.09;0.09;0.04;0.13;0.13;0.45;0.34
429;"Malick Thiaw";"AC Milan";22;1800;0;0;0;0.45;0.45;0.17;9.64;9.56;0.02;0.02;0.01;0.03;0.03;0.48;0.48
430;"Pablo Marí";"Fiorentina,Monza";32;2731;0;0;0;0.32;0.32;0.13;8.42;8.42;0.01;0.01;0;0.02;0.02;0.28;0.28
431;"Filippo Terracciano";"AC Milan";13;527;0;0;0;0.15;0.15;0.09;1.26;1.16;0.03;0.03;0.01;0.04;0.04;0.22;0.2
432;"Botond Balogh";"Parma Calcio 1913";29;2055;0;0;1;0.5;0.5;0.32;4.25;4.23;0.02;0.02;0.01;0.04;0.04;0.19;0.19
433;"Nikola Moro";"Bologna";22;1223;0;0;2;0.47;0.47;1.33;4.54;3.81;0.03;0.03;0.1;0.13;0.13;0.33;0.28
434;"Enzo Ebosse";"Udinese";2;83;0;0;0;0;0;0.05;0.1;0.05;0;0;0.06;0.06;0.06;0.11;0.06
435;"Enzo Le Fée";"Roma";6;317;0;0;0;0.19;0.19;0.13;1.02;0.78;0.05;0.05;0.04;0.09;0.09;0.29;0.22
436;"Flavius Daniliuc";"Verona";18;990;0;0;0;0.13;0.13;0.1;2.45;2.38;0.01;0.01;0.01;0.02;0.02;0.22;0.22
437;"Yunus Musah";"AC Milan";29;1561;0;0;2;2.6;2.6;2.04;9.61;7.55;0.15;0.15;0.12;0.27;0.27;0.55;0.44
438;"Nicolò Casale";"Bologna,Lazio";17;1036;0;0;1;0.27;0.27;0.43;2.39;2.03;0.02;0.02;0.04;0.06;0.06;0.21;0.18
439;"Marco Carnesecchi";"Atalanta";34;3060;0;0;0;0;0;0.3;6.58;6.28;0;0;0.01;0.01;0.01;0.19;0.18
440;"Matteo Ruggeri";"Atalanta";30;1739;0;0;3;0.5;0.5;2.57;10.17;9.3;0.03;0.03;0.13;0.16;0.16;0.53;0.48
441;"Lorenzo Montipò";"Verona";36;3240;0;0;0;0;0;0;1.15;1.15;0;0;0;0;0;0.03;0.03
442;"Hamza Rafia";"Lecce";18;1083;0;0;0;0.4;0.4;1.12;3.56;2.37;0.03;0.03;0.09;0.13;0.13;0.3;0.2
443;"Alberto Paleari";"Torino";1;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
444;"Josep Martínez";"Inter";5;450;0;0;0;0;0;0.06;0.95;0.89;0;0;0.01;0.01;0.01;0.19;0.18
445;"Franco Ezequiel Carboni";"Venezia";8;220;0;0;0;0.01;0.01;0.09;0.2;0.2;0.01;0.01;0.04;0.04;0.04;0.08;0.08
446;"Nahuel Estévez";"Parma Calcio 1913";14;658;0;0;0;0.1;0.1;0.53;1.99;1.58;0.01;0.01;0.07;0.09;0.09;0.27;0.22
447;"Ardian Ismajli";"Empoli";29;2510;0;0;0;0.51;0.51;0.03;2.17;2.15;0.02;0.02;0;0.02;0.02;0.08;0.08
448;"Giorgio Scalvini";"Atalanta";6;284;0;0;0;0.09;0.09;0;0.06;0.02;0.03;0.03;0;0.03;0.03;0.02;0.01
449;"Mihai Valentin Mihaila";"Parma Calcio 1913";21;1315;0;0;3;2.55;2.55;1.37;4.92;1.91;0.17;0.17;0.09;0.27;0.27;0.34;0.13
450;"Viktor Kovalenko";"Empoli";6;61;0;0;0;0.15;0.15;0;0.42;0.4;0.22;0.22;0;0.22;0.22;0.61;0.59
451;"Saba Sazonov";"Torino";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
452;"Emil Bohinen";"Genoa";3;158;0;0;0;0.08;0.08;0.09;0.61;0.51;0.05;0.05;0.05;0.1;0.1;0.34;0.29
453;"Antonio Raimondo";"Venezia";9;71;0;0;0;0.51;0.51;0.11;0.62;0;0.65;0.65;0.13;0.78;0.78;0.78;0
454;"Nuno Tavares";"Lazio";23;1725;0;0;8;1.57;1.57;6.45;9.16;5.1;0.08;0.08;0.34;0.42;0.42;0.48;0.27
455;"Silvère Ganvoula";"Monza";7;324;0;0;0;0.39;0.39;0.14;0.56;0.1;0.11;0.11;0.04;0.15;0.15;0.16;0.03
456;"Odilon Kossounou";"Atalanta";18;1126;0;0;0;1.09;1.09;0.07;5.16;4.86;0.09;0.09;0.01;0.09;0.09;0.41;0.39
457;"Petar Stojanovic";"Empoli";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
458;"Emmanuel Ekong";"Empoli";15;146;0;0;0;0.13;0.13;0.1;0.62;0.39;0.08;0.08;0.06;0.15;0.15;0.38;0.24
459;"Tyronne Ebuehi";"Empoli";4;64;0;0;0;0;0;0;0.31;0.31;0;0;0;0;0;0.44;0.44
460;"Bjarki Steinn Bjarkason";"Venezia";9;153;0;0;0;0;0;0.05;0.07;0.07;0;0;0.03;0.03;0.03;0.04;0.04
461;"Youssef Maleh";"Empoli";22;1524;0;0;1;1;1;0.9;3.46;2.4;0.06;0.06;0.05;0.11;0.11;0.2;0.14
462;"Pasquale Mazzocchi";"Napoli";20;691;0;0;0;0.33;0.33;0.44;2.24;1.55;0.04;0.04;0.06;0.1;0.1;0.29;0.2
463;"Domen Crnigoj";"Venezia";8;121;0;0;0;0.09;0.09;0;0.18;0.09;0.07;0.07;0;0.07;0.07;0.14;0.07
464;"Rafa Marín";"Napoli";4;133;0;0;0;0.1;0.1;0;0.56;0.55;0.07;0.07;0;0.07;0.07;0.38;0.37
465;"Estanis Pedrola";"Bologna";1;8;0;0;0;0.12;0.12;0.14;0.26;0;1.33;1.33;1.6;2.93;2.93;2.93;0
466;"Arijon Ibrahimovic";"Lazio";1;6;0;0;0;0.06;0.06;0;0.06;0;0.93;0.93;0;0.93;0.93;0.93;0
467;"Michel Aebischer";"Bologna";14;729;0;0;0;0.43;0.43;0.38;1.7;1.27;0.05;0.05;0.05;0.1;0.1;0.21;0.16
468;"Yllan Okou";"Verona";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469;"Simone Pafundi";"Udinese";9;94;0;0;0;0.06;0.06;0.63;0.3;0.21;0.06;0.06;0.6;0.66;0.66;0.28;0.2
470;"Faride Alidou";"Verona";3;63;0;0;0;0.01;0.01;0.01;0.43;0.42;0.02;0.02;0.02;0.04;0.04;0.61;0.59
471;"Mateusz Wieteska";"Cagliari";5;170;0;0;0;0.37;0.37;0.12;0.2;0.09;0.2;0.2;0.06;0.26;0.26;0.11;0.05
472;"James Abankwah";"Udinese";6;70;0;0;0;0.11;0.11;0;0.43;0.31;0.15;0.15;0;0.15;0.15;0.55;0.4
473;"Michele Di Gregorio";"Juventus";33;2970;0;0;0;0;0;0.31;3.53;3.53;0;0;0.01;0.01;0.01;0.11;0.11
474;"Samuele Vignato";"Monza";17;444;0;0;0;0.23;0.23;0.01;0.77;0.53;0.05;0.05;0;0.05;0.05;0.16;0.11
475;"Warren Bondo";"AC Milan,Monza";24;1797;0;0;0;0.42;0.42;0.32;6.93;6.37;0.02;0.02;0.02;0.04;0.04;0.35;0.32
476;"Thórir Helgason";"Lecce";21;1156;0;0;4;1.3;1.3;0.97;2.94;1.46;0.1;0.1;0.08;0.18;0.18;0.23;0.11
477;"Medon Berisha";"Lecce";17;697;0;0;1;0.66;0.66;0.77;1.89;1.06;0.09;0.09;0.1;0.19;0.19;0.24;0.14
478;"Dodô";"Fiorentina";35;3126;0;0;5;1.41;1.41;4.8;13.07;9.2;0.04;0.04;0.14;0.18;0.18;0.38;0.26
479;"Mile Svilar";"Roma";38;3420;0;0;0;0.08;0.08;0;7.25;7.25;0;0;0;0;0;0.19;0.19
480;"Simone Perilli";"Verona";2;180;0;0;0;0;0;0;0.05;0.05;0;0;0;0;0;0.03;0.03
481;"Jhon Lucumí";"Bologna";32;2626;0;0;1;0.79;0.79;0.55;8.9;8.75;0.03;0.03;0.02;0.05;0.05;0.31;0.3
482;"Reda Belahyane";"Lazio,Verona";28;1849;0;0;2;0.19;0.19;1.2;5.8;4.65;0.01;0.01;0.06;0.07;0.07;0.28;0.23
483;"Isak Hien";"Atalanta";30;2336;0;0;0;0.95;0.95;0.08;11.49;11.41;0.04;0.04;0;0.04;0.04;0.44;0.44
484;"Juan Cabal";"Juventus";7;464;0;0;0;0.13;0.13;0.17;3.07;3.04;0.03;0.03;0.03;0.06;0.06;0.59;0.59
485;"Jacopo Seghetti";"Empoli";1;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
486;"Michael Kayode";"Fiorentina";5;118;0;0;0;0.09;0.09;0.28;0.61;0.51;0.07;0.07;0.21;0.29;0.29;0.46;0.39
487;"Ola Solbakken";"Empoli";21;750;0;0;0;0.79;0.79;0.57;1.77;0.46;0.09;0.09;0.07;0.16;0.16;0.21;0.06
488;"Devis Vásquez";"Empoli";32;2880;0;0;0;0;0;0;0.81;0.81;0;0;0;0;0;0.03;0.03
489;"Cyril Ngonge";"Napoli";18;177;0;0;0;0.59;0.59;0.2;0.8;0.16;0.3;0.3;0.1;0.4;0.4;0.41;0.08
490;"Máximo Perrone";"Como";26;1866;0;0;3;0.95;0.95;1.96;9.63;7.24;0.05;0.05;0.09;0.14;0.14;0.46;0.35
491;"Renato Veiga";"Juventus";13;1091;0;0;1;0.82;0.82;0.04;3.34;3.29;0.07;0.07;0;0.07;0.07;0.28;0.27
492;"Alphadjo Cissè";"Verona";2;5;0;0;0;0.04;0.04;0;0.02;0;0.71;0.71;0;0.71;0.71;0.35;0
493;"Aaron Ciammaglichella";"Torino";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
494;"Mirko Maric";"Monza,Venezia";18;439;0;0;0;1.13;1.13;0.1;1.12;0.8;0.23;0.23;0.02;0.25;0.25;0.23;0.16
495;"Marco Palestra";"Atalanta";9;213;0;0;0;0;0;0.24;1.33;1.09;0;0;0.1;0.1;0.1;0.56;0.46
496;"Cher Ndour";"Fiorentina";9;397;0;0;0;0.15;0.15;0;1.4;1.32;0.03;0.03;0;0.03;0.03;0.32;0.3
497;"Arthur Atta";"Udinese";27;1223;0;0;1;1.54;1.54;1.75;4.88;2.52;0.11;0.11;0.13;0.24;0.24;0.36;0.19
498;"Luca Marianucci";"Empoli";18;1058;0;0;0;0.63;0.63;0.15;1.95;1.85;0.05;0.05;0.01;0.07;0.07;0.17;0.16
499;"Michael Folorunsho";"Fiorentina,Napoli";20;662;0;0;0;0.62;0.62;0.75;3.05;1.76;0.08;0.08;0.1;0.19;0.19;0.41;0.24
500;"Mohamed Kaba";"Lecce";15;422;0;0;0;0.65;0.65;0.03;0.97;0.86;0.14;0.14;0.01;0.14;0.14;0.21;0.18
