Performance,,,,,,,,,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
418,Dexter Lembikisa,jm JAM,"MF,DF",Barnsley,20,2003,4.6,0,0,0,2,4,0,19,1,12,,,0,Matches
419,Marc Leonard,sct SCO,MF,Birmingham City,22,2001,16.4,2,0,0,22,26,3,65,20,27,,,0,Matches
420,Aaron Lewis,wls WAL,MF,Mansfield Town,26,1998,25,9,0,0,37,39,1,99,12,39,,,0,Matches
421,Jonathan Lewis,us USA,"FW,MF",Barnsley,27,1997,0.6,0,0,0,0,0,0,3,0,0,,,0,Matches
422,Kiantay Licorish-Mullings,eng ENG,DF,Northampton Town,17,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
423,Gustav Lindgren,se SWE,FW,Peterborough United,22,2001,7.2,2,0,0,8,12,1,1,3,3,,,0,Matches
424,Jamie Lindsay,sct SCO,MF,Bristol Rovers,28,1995,17,7,1,1,23,8,0,22,19,17,,,0,Matches
425,Harvey Lintott,eng ENG,DF,Northampton Town,21,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Elliott List,eng ENG,"MF,FW",Stevenage,27,1997,17.8,2,0,0,21,32,5,19,13,23,,,0,Matches
427,George Lloyd,eng ENG,FW,Shrewsbury Town,24,2000,33.3,6,0,0,49,57,20,29,13,21,,,0,Matches
428,Thimothee Lo Tutala,fr FRA,GK,Crawley Town,21,2003,1,1,0,0,0,1,0,0,0,0,,,0,Matches
429,Ryan Loft,eng ENG,FW,Cambridge United,26,1997,17,9,1,0,62,21,6,2,3,10,,,0,Matches
430,Kyran Lofthouse,eng ENG,"MF,FW",Barnsley,23,2000,4.3,2,0,0,7,6,3,15,3,5,,,0,Matches
431,Kyran Lofthouse,eng ENG,MF,Burton Albion,23,2000,14.1,4,0,0,20,30,0,20,13,22,,,0,Matches
432,Klaidi Lolos,gr GRE,"MF,FW",Bolton Wanderers,22,2001,9.3,5,0,0,16,14,3,13,3,6,,,0,Matches
433,Emmanuel Longelo,eng ENG,"MF,FW",Cambridge United,23,2000,4,0,0,0,5,3,1,17,2,4,,,0,Matches
434,Ryan Longman,eng ENG,MF,Wrexham,23,2000,13.7,2,0,0,14,9,2,97,5,19,,,0,Matches
435,Nigel Lonwijk,nl NED,DF,Huddersfield Town,21,2002,18.9,8,0,0,14,17,0,14,36,21,,,0,Matches
436,Jack Loughran,,MF,Shrewsbury Town,,,0,0,0,0,0,1,0,0,0,0,,,0,Matches
437,Joseph Low,wls WAL,DF,Wycombe Wanderers,22,2002,36,7,0,0,47,31,3,0,23,11,,,0,Matches
438,Alexander lowry,sct SCO,"MF,FW",Wycombe Wanderers,21,2003,3,3,0,0,6,1,0,8,1,3,,,0,Matches
439,Beryly Lubala,cd COD,MF,Wycombe Wanderers,26,1998,13.1,4,0,0,32,22,6,18,6,16,,,0,Matches
440,Andy Lyons,ie IRL,"DF,MF",Blackpool,23,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
441,Alex MacDonald,sct SCO,"MF,DF",Rotherham United,34,1990,6.8,1,0,0,8,7,1,44,2,11,,,0,Matches
442,Angus MacDonald,eng ENG,DF,Exeter City,31,1992,14.1,4,0,0,10,10,0,2,13,6,,,1,Matches
443,Calum MacDonald,eng ENG,"MF,DF",Mansfield Town,26,1997,2.7,1,0,0,3,4,1,6,1,5,,,1,Matches
444,Josh Magennis,nir NIR,FW,Exeter City,33,1990,34.4,3,0,0,46,33,23,33,3,3,,,0,Matches
445,Tyler Magloire,eng ENG,DF,Northampton Town,25,1998,7.2,2,0,0,13,7,0,1,6,10,,,0,Matches
446,Jovon Makama,eng ENG,"FW,MF",Lincoln City,20,2004,25.4,5,0,0,73,23,8,33,8,12,,,0,Matches
447,Udoka Malife,eng ENG,"DF,MF",Burton Albion,24,2000,38.8,4,0,0,20,56,10,58,43,27,,,0,Matches
448,Scott Malone,eng ENG,MF,Crawley Town,33,1991,1.7,0,0,0,6,0,1,0,2,2,,,0,Matches
449,Scott Malone,eng ENG,DF,Cambridge United,33,1991,5.2,1,0,0,3,3,0,11,1,5,,,0,Matches
450,William Mannion,eng ENG,GK,Charlton Athletic,26,1998,27.5,0,0,0,2,4,0,0,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,George Maris,eng ENG,"MF,FW",Mansfield Town,28,1996,15.5,2,0,0,15,19,1,18,15,11,,,0,Matches
452,Dilan Markanday,eng ENG,MF,Leyton Orient,22,2001,9.8,0,0,0,10,14,2,38,2,13,,,0,Matches
453,Marko Maroši,sk SVK,GK,Cambridge United,30,1993,1.4,0,0,0,0,1,0,0,0,0,,,0,Matches
454,John Marquis,eng ENG,FW,Shrewsbury Town,32,1992,32,5,1,0,67,67,28,29,7,18,,,0,Matches
455,Jack Marriott,eng ENG,FW,Wrexham,29,1994,9,0,0,0,15,16,12,7,2,5,,,0,Matches
456,Aiden Marsh,eng ENG,FW,Barnsley,21,2003,2.1,0,0,0,3,1,1,2,0,1,,,0,Matches
457,Callum Marshall,nir NIR,"FW,MF",Huddersfield Town,19,2004,29.7,1,1,0,55,18,8,45,14,39,,,0,Matches
458,Chris Martin,sct SCO,FW,Bristol Rovers,35,1988,17.2,5,0,0,28,16,5,5,3,3,,,0,Matches
459,Owen Mason,ie IRL,GK,Mansfield Town,20,2004,1,0,0,0,0,0,0,0,0,0,,,0,Matches
460,Jay Matete,eng ENG,MF,Bolton Wanderers,23,2001,20,9,0,0,27,48,0,16,13,40,,,0,Matches
461,Alfie May,eng ENG,"FW,MF",Birmingham City,31,1993,26,3,0,0,17,28,19,38,5,10,,,0,Matches
462,Ashley Maynard-Brewer,au AUS,GK,Charlton Athletic,25,1999,18.5,3,0,0,1,1,0,0,0,0,,,0,Matches
463,Amadou Mbengue,sn SEN,DF,Reading,22,2002,32.7,10,0,0,36,45,0,16,35,46,,,0,Matches
464,Luke Mbete-Tatu,eng ENG,DF,Northampton Town,20,2003,9.5,2,0,0,2,7,2,8,13,7,,,0,Matches
465,Micah Mbick,eng ENG,FW,Charlton Athletic,17,2006,0.7,0,0,0,2,1,0,2,0,4,,,0,Matches
466,John Mcatee,eng ENG,"FW,MF",Bolton Wanderers,25,1999,31,6,0,0,62,26,20,44,11,31,,,0,Matches
467,Bayley McCann,nir NIR,MF,Barnsley,18,2005,0,0,0,0,0,0,0,0,0,0,,,0,Matches
468,Liam McCarron,sct SCO,"MF,FW",Northampton Town,23,2001,4.6,0,0,0,2,7,0,7,2,2,,,0,Matches
469,Jamie McCart,sct SCO,DF,Rotherham United,27,1997,12.9,2,0,0,12,5,4,2,20,16,,,0,Matches
470,Conor McCarthy,ie IRL,DF,Barnsley,26,1998,16.3,6,0,0,16,11,1,4,14,18,,,0,Matches
471,Jason McCarthy,eng ENG,"DF,MF",Wycombe Wanderers,28,1995,0.5,0,0,0,0,0,1,0,0,0,,,0,Matches
472,James McClean,ie IRL,"MF,DF",Wrexham,35,1989,37.8,11,0,0,31,32,12,222,21,43,,,0,Matches
473,Garath McCleary,jm JAM,"MF,FW",Wycombe Wanderers,37,1987,25,1,0,0,22,7,12,90,11,12,,,0,Matches
474,Luke McCormick,eng ENG,"MF,FW",Bristol Rovers,25,1999,9.3,2,0,0,9,15,3,11,6,3,,,0,Matches
475,Kevin McDonald,sct SCO,"MF,DF",Exeter City,35,1988,6.3,4,0,0,10,1,0,6,8,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Cameron McGeehan,nir NIR,"MF,FW",Northampton Town,29,1995,38.8,12,0,0,75,28,9,17,13,26,,,0,Matches
477,Aaron McGowan,eng ENG,"DF,MF",Northampton Town,28,1996,26.8,3,0,0,25,37,1,56,21,30,,,0,Matches
478,Conor McGrandles,sct SCO,MF,Lincoln City,28,1995,35,8,0,0,41,47,0,34,37,50,,,0,Matches
479,Ciaran McGuckin,nir NIR,FW,Rotherham United,20,2003,0.8,0,0,0,1,0,1,1,0,1,,,0,Matches
480,Harry McHugh,eng ENG,MF,Wigan Athletic,21,2002,5.2,2,0,0,12,9,0,11,4,4,,,0,Matches
481,Tom McIntyre,sct SCO,DF,Charlton Athletic,25,1998,3.6,0,0,0,5,5,0,0,10,1,,,0,Matches
482,JJ McKiernan,nir NIR,MF,Burton Albion,22,2002,16.4,7,1,1,36,33,4,4,12,16,,,0,Matches
483,JJ McKiernan,nir NIR,MF,Lincoln City,22,2002,2.7,0,0,0,4,10,1,7,0,2,,,0,Matches
484,Stephen McLaughlin,ie IRL,"MF,DF",Mansfield Town,34,1990,28.3,7,0,0,19,43,5,144,23,34,,,0,Matches
485,Callum McManaman,eng ENG,MF,Wigan Athletic,33,1991,5.9,6,0,0,15,17,2,13,6,9,,,0,Matches
486,Jack McMillan,sct SCO,"MF,DF",Exeter City,26,1997,41.6,7,1,1,23,8,2,19,25,50,,,0,Matches
487,Shaun McWilliams,eng ENG,"MF,DF",Rotherham United,25,1998,12.3,2,0,0,12,11,0,14,16,26,,,0,Matches
488,Jon Mellish,eng ENG,"DF,MF",Wigan Athletic,26,1997,15.6,1,0,0,20,15,2,25,19,14,,,0,Matches
489,Michael Mellon,sct SCO,FW,Stockport,20,2003,0.4,0,0,0,1,0,0,0,0,0,,,0,Matches
490,Carlos Mendes Gomes,gw GNB,MF,Bolton Wanderers,25,1998,3.5,0,0,0,7,7,1,8,2,6,,,0,Matches
491,Jacob Mendy,gm GAM,MF,Wrexham,27,1996,1,0,0,0,0,0,1,5,0,2,,,0,Matches
492,K'Marni Miller,eng ENG,DF,Wigan Athletic,19,2005,0.7,1,0,0,2,0,0,2,0,0,,,0,Matches
493,Mickel Miller,eng ENG,"MF,DF",Huddersfield Town,28,1995,14.3,2,0,0,20,21,1,119,19,14,,,0,Matches
494,Harley Mills,,DF,Peterborough United,,,8.2,1,1,0,3,10,0,34,10,16,,,0,Matches
495,Jade Mingi,eng ENG,"DF,MF",Stockport,23,2000,6.1,1,0,0,6,21,1,4,9,8,,,0,Matches
496,Alex Mitchell,eng ENG,DF,Charlton Athletic,22,2001,26,6,0,0,22,16,0,7,30,25,,,0,Matches
497,Demetri Mitchell,eng ENG,"MF,FW",Exeter City,27,1997,12.5,1,0,0,21,14,1,29,4,20,,,0,Matches
498,Zach Mitchell,eng ENG,DF,Charlton Athletic,19,2005,1,0,0,0,0,1,0,2,0,2,,,0,Matches
499,Koji Miyoshi,jp JPN,MF,Birmingham City,27,1997,1.1,0,0,0,2,2,1,1,0,1,,,0,Matches
500,Clinton Mola,eng ENG,"DF,MF",Bristol Rovers,23,2001,27.6,5,0,0,26,24,2,32,64,45,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Lewis Montsma,nl NED,DF,Lincoln City,26,1998,12.7,2,0,0,16,13,0,9,17,9,,,0,Matches
502,Taylor Moore,eng ENG,"DF,MF",Bristol Rovers,27,1997,25.4,7,1,0,26,27,1,42,34,46,,,0,Matches
503,Albie Morgan,eng ENG,MF,Blackpool,24,2000,35.1,3,0,0,19,30,1,88,48,37,,,0,Matches
504,Aaron Morley,eng ENG,MF,Wycombe Wanderers,24,2000,18.3,1,0,0,10,5,0,52,16,13,,,0,Matches
505,Aaron Morley,eng ENG,MF,Bolton Wanderers,24,2000,17.1,4,1,1,9,3,1,114,10,10,,,0,Matches
506,Michael Morrison,eng ENG,DF,Cambridge United,36,1988,39.8,7,1,1,17,57,0,2,43,33,,,0,Matches
507,Callum Morton,eng ENG,FW,Northampton Town,24,2000,5.3,0,0,0,8,21,4,2,0,1,,,0,Matches
508,Malik Mothersille,jm JAM,"MF,FW",Peterborough United,20,2003,36.3,4,0,0,20,37,9,47,8,18,,,0,Matches
509,Owen Moxon,eng ENG,MF,Stockport,26,1998,7.6,2,0,0,12,7,0,25,4,9,,,0,Matches
510,Jack Moylan,ie IRL,MF,Lincoln City,22,2001,13.6,1,0,0,10,16,0,42,6,9,,,0,Matches
511,Joy Mukena,be BEL,DF,Crawley Town,25,1999,16.3,4,0,0,17,9,0,1,15,12,,,1,Matches
512,Tobias Mullarkey,eng ENG,DF,Crawley Town,27,1996,30.4,8,0,0,24,34,0,43,26,17,,,0,Matches
513,Paul Mullin,eng ENG,FW,Wrexham,29,1994,12.9,3,0,0,25,27,13,18,0,5,,,0,Matches
514,Alex Murphy,ie IRL,"DF,MF",Bolton Wanderers,20,2004,10.7,1,0,0,9,5,2,27,8,18,,,0,Matches
515,Lee Myung-jae,kr KOR,DF,Birmingham City,30,1993,2,0,0,0,5,2,0,6,1,1,,,0,Matches
516,George Nevett,wls WAL,DF,Peterborough United,18,2006,10.8,3,1,0,11,7,0,2,6,10,,,0,Matches
517,Jack Newhall,,FW,Burton Albion,,,0,0,0,0,0,0,0,0,0,0,,,0,Matches
518,Lee Nicholls,eng ENG,GK,Huddersfield Town,31,1992,23,1,0,0,0,8,0,0,0,0,,,1,Matches
519,Tom Nichols,eng ENG,MF,Mansfield Town,30,1993,0.9,1,0,0,4,3,1,2,1,1,,,0,Matches
520,Ilmari Niskanen,fi FIN,"MF,DF",Exeter City,26,1997,34.4,9,0,0,47,16,5,114,25,41,,,0,Matches
521,Brandon Njoku,eng ENG,FW,Cambridge United,19,2005,8.7,3,0,0,13,17,10,2,5,3,,,0,Matches
522,Dan Nlundulu,eng ENG,FW,Cambridge United,25,1999,17.1,2,0,0,33,7,15,8,2,8,,,0,Matches
523,Sam Nombe,eng ENG,"FW,MF",Rotherham United,25,1998,38.2,4,0,0,63,47,31,49,9,35,,,0,Matches
524,Oliver Norburn,gd GRN,MF,Blackpool,31,1992,5.7,5,0,0,13,9,0,1,4,4,,,0,Matches
525,Oliver Norburn,gd GRN,MF,Wigan Athletic,31,1992,10.7,4,0,0,10,11,0,1,14,10,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,Will Norris,eng ENG,GK,Wycombe Wanderers,30,1993,17,0,0,0,0,2,0,0,0,0,,,0,Matches
527,Oliver Norwood,nir NIR,MF,Stockport,33,1991,31.5,5,0,0,33,24,1,170,40,49,,,0,Matches
528,Aristote Nsiala,cd COD,DF,Shrewsbury Town,32,1992,15.7,4,1,0,18,10,0,3,14,13,,,0,Matches
529,George Nurse,eng ENG,"DF,MF",Shrewsbury Town,25,1999,12,2,0,0,11,1,1,55,20,13,,,0,Matches
530,Kelechi Nwakali,ng NGA,MF,Barnsley,26,1998,14.6,4,0,0,13,15,0,12,12,16,,,0,Matches
531,Donay O'Brien-Brady,eng ENG,MF,Peterborough United,20,2004,10.1,1,0,0,11,10,0,8,5,13,,,0,Matches
532,Eoghan O'Connell,ie IRL,DF,Wrexham,28,1995,37.2,6,0,0,24,30,0,5,45,49,,,0,Matches
533,Paudie O'Connor,ie IRL,DF,Lincoln City,27,1997,37.5,11,2,1,44,56,3,3,95,29,,,0,Matches
534,Thomas O'Connor,ie IRL,DF,Wrexham,25,1999,25.2,3,0,0,11,10,0,98,17,19,,,0,Matches
535,Gatlin O'Donkor,eng ENG,"FW,MF",Bristol Rovers,19,2004,14.9,2,0,0,33,44,12,15,4,15,,,0,Matches
536,Richard O'Donnell,eng ENG,GK,Blackpool,35,1988,6,0,0,0,0,1,0,0,0,0,,,0,Matches
537,Corey O'Keeffe,ie IRL,MF,Barnsley,26,1998,34.6,8,0,0,47,57,11,224,39,33,,,0,Matches
538,Oliver O'Neill,ie IRL,MF,Leyton Orient,21,2003,18.9,7,0,0,45,12,6,60,16,35,,,0,Matches
539,Tommi O'Reilly,eng ENG,MF,Shrewsbury Town,20,2003,6.4,3,0,0,14,25,0,8,4,5,,,0,Matches
540,Connor O'Riordan,ie IRL,DF,Cambridge United,20,2003,3.8,0,0,0,4,0,0,1,6,2,,,0,Matches
541,Liam Oakes,,DF,Exeter City,,,0,0,0,0,1,0,0,0,0,0,,,0,Matches
542,Rhys Oates,eng ENG,FW,Mansfield Town,29,1994,1,0,0,0,1,1,0,3,1,0,,,0,Matches
543,Fran Obiagwu,,FW,Northampton Town,,,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
544,Zech Obiero,ke KEN,MF,Leyton Orient,19,2005,3.9,2,0,0,6,4,0,9,2,6,,,0,Matches
545,Akin Odimayo,eng ENG,"DF,MF",Northampton Town,24,1999,30.5,4,1,1,24,21,0,30,32,30,,,0,Matches
546,Hakeem Odoffin,eng ENG,"DF,MF",Rotherham United,26,1998,43.7,6,0,0,51,58,8,18,76,54,,,0,Matches
547,Abraham Odoh,eng ENG,MF,Peterborough United,24,2000,24.2,6,0,0,20,52,13,24,23,10,,,0,Matches
548,Odeluga Offiah,eng ENG,DF,Blackpool,21,2002,38.7,3,0,0,30,36,1,15,30,64,,,1,Matches
549,Funso Ojo,be BEL,MF,Shrewsbury Town,32,1991,22.5,7,0,0,25,23,0,31,17,31,,,0,Matches
550,Jubril Okedina,mw MWI,DF,Cambridge United,23,2000,21.9,2,1,0,21,18,2,25,24,24,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Arthur Okonkwo,eng ENG,GK,Wrexham,22,2001,33,1,0,0,0,3,0,0,0,0,,,0,Matches
552,Zane Okoro,eng ENG,FW,Lincoln City,17,2007,0.4,0,0,0,1,2,0,1,0,1,,,0,Matches
553,Michael Olakigbe,eng ENG,MF,Wigan Athletic,20,2004,7.3,0,0,0,6,6,5,32,2,2,,,0,Matches
554,Isaac Olaofe,eng ENG,"FW,MF",Stockport,24,1999,25.6,3,0,0,43,37,23,22,6,18,,,0,Matches
555,Vadaine Oliver,eng ENG,"FW,MF",Shrewsbury Town,32,1991,4.4,1,0,0,11,7,8,3,1,0,,,0,Matches
556,Andrew Oluwabori,ng NGA,MF,Exeter City,22,2001,1.4,0,0,0,1,4,2,5,0,2,,,0,Matches
557,Promise Omochere,ie IRL,FW,Bristol Rovers,23,2000,14.2,2,0,0,30,18,18,7,4,13,,,0,Matches
558,Josh Onomah,eng ENG,MF,Blackpool,27,1997,4,0,0,0,5,2,0,5,3,12,,,0,Matches
559,Tyler Onyango,eng ENG,DF,Stockport,21,2003,3.8,2,0,0,5,2,1,2,3,11,,,0,Matches
560,Fred Onyedinma,eng ENG,MF,Wycombe Wanderers,27,1996,25.5,3,0,0,42,40,2,22,21,22,,,0,Matches
561,Danilo Orsi-Dadamo,eng ENG,FW,Burton Albion,28,1996,17.4,2,0,0,23,13,9,8,3,7,,,0,Matches
562,Jordi Osei-Tutu,eng ENG,"MF,DF",Bolton Wanderers,25,1998,17.9,7,0,0,18,64,4,49,9,28,,,0,Matches
563,Deji Oshilaja,eng ENG,DF,Mansfield Town,31,1993,36.5,8,0,0,40,43,4,24,57,26,,,0,Matches
564,Emmanuel Osho,,MF,Reading,,,0,0,0,0,0,0,0,0,0,0,,,0,Matches
565,Detlef Osong,eng ENG,FW,Rotherham United,19,2004,1.1,0,0,0,0,3,1,1,0,0,,,0,Matches
566,Detlef Osong,eng ENG,FW,Cambridge United,19,2004,0.2,0,0,0,1,0,0,1,0,0,,,0,Matches
567,Ollie Palmer,eng ENG,FW,Wrexham,32,1992,20,4,0,0,48,25,12,12,5,11,,,0,Matches
568,Antony Papadopoulos,eng ENG,MF,Crawley Town,21,2002,0.4,0,0,0,1,0,1,0,1,0,,,0,Matches
569,Jasper Pattenden,eng ENG,"DF,MF",Wycombe Wanderers,22,2002,10.4,2,0,0,10,19,0,14,5,14,,,0,Matches
570,Kai Payne,eng ENG,MF,Wigan Athletic,19,2004,0.5,0,0,0,0,3,0,0,4,3,,,0,Matches
571,Bailey Peacock-Farrell,nir NIR,GK,Birmingham City,27,1996,8,0,0,0,0,3,0,0,0,0,,,0,Matches
572,Matty Pearson,eng ENG,DF,Huddersfield Town,30,1993,24.5,3,0,0,18,28,1,20,33,20,,,0,Matches
573,Matthew Pennington,eng ENG,DF,Blackpool,29,1994,17.9,2,0,0,14,9,0,3,25,19,,,0,Matches
574,Sonny Perkins,eng ENG,MF,Leyton Orient,20,2004,11.5,1,0,0,15,8,4,16,2,11,,,0,Matches
575,Ben Perry,eng ENG,MF,Northampton Town,19,2004,13.6,4,0,0,29,39,1,4,14,23,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Taylor Perry,eng ENG,MF,Shrewsbury Town,23,2001,19.1,4,0,0,24,34,1,30,14,26,,,0,Matches
577,Adam Phillips,eng ENG,MF,Barnsley,26,1998,31.5,4,1,1,29,8,7,90,17,15,,,0,Matches
578,Daniel Phillips,tt TRI,MF,Stevenage,23,2001,30.4,12,0,0,65,29,0,14,31,63,,,0,Matches
579,Dillon Phillips,eng ENG,GK,Rotherham United,29,1995,32.1,1,0,0,1,7,0,0,0,0,,,0,Matches
580,Carl Piergianni,eng ENG,DF,Stevenage,32,1992,43.9,9,0,0,33,39,7,2,35,40,,,1,Matches
581,Aaron Pierre,gd GRN,DF,Shrewsbury Town,31,1993,26.6,9,0,0,51,30,5,5,19,38,,,2,Matches
582,Donovan Pines,us USA,DF,Barnsley,26,1998,16.6,5,0,0,20,11,0,0,28,25,,,0,Matches
583,Mitchell Pinnock,eng ENG,MF,Northampton Town,29,1994,43.6,5,0,0,31,34,6,265,44,41,,,0,Matches
584,Kwame Poku,gh GHA,MF,Peterborough United,22,2001,22.9,0,0,0,15,34,6,74,6,23,,,0,Matches
585,Dan Potts,eng ENG,DF,Charlton Athletic,30,1994,0.8,1,0,0,1,2,0,1,0,0,,,0,Matches
586,Joe Powell,eng ENG,MF,Rotherham United,25,1998,44,4,0,0,42,74,1,421,44,43,,,0,Matches
587,Nick Powell,eng ENG,MF,Stockport,30,1994,2.7,0,0,0,3,13,0,7,2,2,,,0,Matches
588,Darren Pratley,jm JAM,MF,Leyton Orient,39,1985,19.1,9,1,1,38,27,0,11,16,18,,,0,Matches
589,Aaron Pressley,sct SCO,FW,Stevenage,23,2001,0.9,1,0,0,4,0,2,0,0,0,,,0,Matches
590,Ben Purrington,eng ENG,"DF,MF",Exeter City,28,1996,11.3,3,0,0,14,3,3,14,16,12,,,0,Matches
591,Ethan Pye,eng ENG,DF,Stockport,21,2002,42,10,1,1,34,58,0,22,48,53,,,0,Matches
592,Christy Pym,eng ENG,GK,Mansfield Town,29,1995,37.3,1,0,0,1,5,0,0,3,0,,,0,Matches
593,Ben Quinn,ie IRL,FW,Mansfield Town,19,2004,0,0,0,0,0,0,0,0,0,0,,,0,Matches
594,Stephen Quinn,ie IRL,MF,Mansfield Town,38,1986,13.1,2,0,0,16,29,3,83,11,13,,,0,Matches
595,Junior Quitirna,eng ENG,MF,Crawley Town,24,2000,20.8,4,0,0,13,49,7,54,11,19,,,0,Matches
596,Ben Radcliffe,eng ENG,DF,Crawley Town,20,2004,16.4,8,0,0,13,10,1,14,10,20,,,0,Matches
597,Bojan Radulovic,rs SRB,FW,Huddersfield Town,24,1999,9.5,1,0,0,14,17,7,6,2,5,,,0,Matches
598,Joe Rafferty,ie IRL,DF,Rotherham United,30,1993,37.6,5,0,0,27,27,0,126,33,26,,,1,Matches
599,Sean Raggett,eng ENG,DF,Rotherham United,31,1993,7.2,3,0,0,6,0,1,0,8,5,,,0,Matches
600,Calvin Ramsay,sct SCO,DF,Wigan Athletic,21,2003,3.4,0,0,0,7,3,0,13,3,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Kayne Ramsey,eng ENG,"DF,MF",Charlton Athletic,23,2000,29.5,4,0,0,31,31,1,45,47,56,,,0,Matches
602,Joel Randall,eng ENG,"MF,FW",Bolton Wanderers,24,1999,10.5,1,0,0,5,9,2,0,3,5,,,0,Matches
603,Joel Randall,eng ENG,MF,Peterborough United,24,1999,15.1,2,0,0,10,11,1,40,2,9,,,0,Matches
604,Dion Rankine,eng ENG,MF,Wigan Athletic,21,2002,12,1,0,0,4,6,2,28,4,9,,,0,Matches
605,Oliver Rathbone,eng ENG,MF,Wrexham,27,1996,34,9,0,0,50,47,6,99,32,64,,,0,Matches
606,Franco Ravizzoli,ar ARG,GK,Wycombe Wanderers,27,1997,27,1,0,0,0,5,0,0,0,0,,,0,Matches
607,Adam Reach,eng ENG,"DF,MF",Wycombe Wanderers,31,1993,7.8,0,0,0,2,3,2,22,4,13,,,0,Matches
608,Louis Reed,eng ENG,MF,Mansfield Town,27,1997,37.2,8,0,0,37,12,0,18,34,36,,,0,Matches
609,Jamie Reid,nir NIR,"FW,MF",Stevenage,30,1994,34,2,0,0,41,37,27,14,5,22,,,0,Matches
610,Michael Reindorf,eng ENG,MF,Bristol Rovers,19,2005,0.9,0,0,0,0,1,3,2,0,0,,,0,Matches
611,Seb Revan,eng ENG,"MF,DF",Wrexham,21,2003,9.4,1,0,0,12,9,0,48,7,18,,,0,Matches
612,Vicente Reyes,cl CHI,GK,Cambridge United,20,2003,20,2,0,0,1,0,0,0,0,0,,,0,Matches
613,Jordan Rhodes,sct SCO,FW,Mansfield Town,34,1990,5.5,1,0,0,7,12,2,3,2,3,,,0,Matches
614,Jordan Rhodes,sct SCO,FW,Blackpool,34,1990,6.1,2,0,0,11,8,6,1,0,1,,,0,Matches
615,Harrison Rice,,MF,Bolton Wanderers,,,0,0,0,0,0,0,0,0,0,0,,,0,Matches
616,Amani Richards,eng ENG,FW,Exeter City,19,2004,2.3,1,0,0,6,6,0,5,0,2,,,0,Matches
617,Jake Richards,eng ENG,"MF,DF",Exeter City,16,2007,7.6,2,0,0,12,9,0,6,4,5,,,0,Matches
618,Taylor Richards,eng ENG,MF,Cambridge United,23,2000,0.6,0,0,0,3,2,0,3,0,1,,,0,Matches
619,Erik Ring,se SWE,MF,Lincoln City,22,2002,9.6,0,0,0,10,7,2,51,4,5,,,0,Matches
620,Jordan Roberts,eng ENG,MF,Stevenage,30,1994,35.7,8,0,0,75,89,6,78,20,33,,,0,Matches
621,Marc Roberts,eng ENG,DF,Barnsley,34,1990,34.2,3,1,0,31,12,3,34,30,29,,,0,Matches
622,Tyler Roberts,wls WAL,"FW,MF",Northampton Town,25,1999,19.2,5,1,1,27,33,5,32,5,21,,,0,Matches
623,Luke Robinson,sct SCO,DF,Wigan Athletic,22,2001,12.5,3,0,0,20,8,0,44,16,19,,,0,Matches
624,Clément Rodrigues,fr FRA,"MF,FW",Barnsley,23,2000,1.9,0,0,0,2,0,1,0,0,1,,,0,Matches
625,Jay Rodriguez,eng ENG,FW,Wrexham,35,1989,12.7,0,0,0,23,16,8,7,3,8,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Jack Roles,cy CYP,MF,Crawley Town,25,1999,6.9,2,0,0,10,12,1,39,3,12,,,0,Matches
