Performance,,,,,,,,,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
433,Simone Pafundi,it ITA,FW,Udinese,18,2006,1.3,0,0,0,1,6,0,13,0,3,,,0,Matches
434,Tomás Palacios,ar ARG,DF,Monza,21,2003,5,2,0,0,2,10,1,1,9,5,,,0,Matches
435,Tomás Palacios,ar ARG,DF,Inter,21,2003,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
436,Alberto Paleari,it ITA,GK,Torino,31,1992,1,0,0,0,0,1,0,0,0,0,,,0,Matches
437,Marco Palestra,it ITA,MF,Atalanta,19,2005,2.5,0,0,0,1,10,1,11,1,4,,,0,Matches
438,Matteo Palma,de GER,DF,Udinese,16,2008,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
439,Leandro Paredes,ar ARG,MF,Roma,30,1994,15.3,4,0,0,15,16,0,57,20,14,,,0,Matches
440,Fabiano Parisi,it ITA,"MF,DF",Fiorentina,23,2000,12.5,3,0,0,17,28,0,13,17,17,,,0,Matches
441,Mario Pašalić,hr CRO,MF,Atalanta,29,1995,21.9,1,0,0,19,10,2,11,12,16,,,0,Matches
442,Patric,es ESP,DF,Lazio,31,1993,6.7,2,0,0,5,5,0,2,3,7,,,0,Matches
443,Rui Patrício,pt POR,GK,Atalanta,36,1988,3,0,0,0,0,0,0,0,0,0,,,0,Matches
444,Benjamin Pavard,fr FRA,DF,Inter,28,1996,17.6,4,0,0,18,9,2,11,16,16,,,0,Matches
445,Strahinja Pavlović,rs SRB,DF,Milan,23,2001,20.7,3,1,0,20,18,2,10,16,31,,,0,Matches
446,Leonardo Pavoletti,it ITA,FW,Cagliari,35,1988,4.9,5,0,0,25,7,7,0,0,0,,,0,Matches
447,Martín Payero,ar ARG,MF,Udinese,25,1998,15.3,5,0,0,35,39,0,39,13,15,,,0,Matches
448,Nicolás Paz,ar ARG,"MF,FW",Como,19,2004,29.9,6,0,0,47,33,2,42,20,32,,,0,Matches
449,Marcus Pedersen,no NOR,"MF,DF",Torino,24,2000,15.1,3,0,0,16,4,4,56,13,8,,,0,Matches
450,Pedro,es ESP,"MF,FW",Lazio,37,1987,12.2,2,0,0,17,24,1,65,2,14,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Pietro Pellegri,it ITA,FW,Empoli,23,2001,4.6,2,0,0,10,5,1,3,0,2,,,0,Matches
452,Lorenzo Pellegrini,it ITA,MF,Roma,28,1996,18.1,4,0,0,26,26,4,49,6,16,,,0,Matches
453,Luca Pellegrini,it ITA,DF,Lazio,25,1999,11.9,5,0,0,18,11,0,86,18,10,,,0,Matches
454,Mateo Pellegrino,ar ARG,FW,Parma,23,2001,8.2,2,0,0,27,16,0,4,1,2,,,0,Matches
455,Andy Pelmard,mg MAD,DF,Lecce,24,2000,1.4,1,0,0,2,0,0,0,0,6,,,0,Matches
456,Sergiu Perciun,md MDA,MF,Torino,18,2006,1.7,0,0,0,3,4,0,5,1,2,,,0,Matches
457,Pedro Pereira,pt POR,"MF,DF",Monza,26,1998,29.6,10,0,0,48,9,0,58,23,30,,,0,Matches
458,Gastón Pereiro,uy URU,"FW,MF",Genoa,29,1995,0.3,0,0,0,0,1,0,1,0,0,,,0,Matches
459,Kike Pérez,es ESP,MF,Venezia,27,1997,12.4,4,0,0,31,16,1,48,11,25,,,0,Matches
460,Nehuén Pérez,ar ARG,DF,Udinese,24,2000,2,0,0,0,3,2,0,0,1,1,,,0,Matches
461,Simone Perilli,it ITA,GK,Hellas Verona,29,1995,2,0,0,0,0,0,0,0,0,0,,,0,Matches
462,Mattia Perin,it ITA,GK,Juventus,31,1992,5,0,0,0,0,0,0,0,0,0,,,0,Matches
463,Máximo Perrone,ar ARG,MF,Como,21,2003,20.6,6,0,0,26,13,0,4,20,26,,,0,Matches
464,Matteo Pessina,it ITA,MF,Monza,27,1997,9.5,2,0,0,5,13,0,6,11,4,,,0,Matches
465,Andrea Petagna,it ITA,FW,Monza,29,1995,3.7,1,0,0,6,4,4,1,1,1,,,0,Matches
466,Giuseppe Pezzella,it ITA,MF,Empoli,26,1997,32,7,0,0,48,33,6,177,16,32,,,0,Matches
467,Roberto Piccoli,it ITA,FW,Cagliari,23,2001,34.7,6,0,0,60,54,23,8,3,10,,,0,Matches
468,Nicholas Pierini,it ITA,FW,Venezia,25,1998,0.9,0,0,0,1,2,0,3,0,0,,,0,Matches
469,Santiago Pierotti,ar ARG,"MF,FW",Lecce,23,2001,21.5,6,1,1,54,13,12,17,11,25,,,0,Matches
470,Balthazar Pierret,fr FRA,MF,Lecce,24,2000,19.1,2,0,0,34,20,0,9,23,34,,,0,Matches
471,Andrea Pinamonti,it ITA,FW,Genoa,25,1999,31.7,4,0,0,21,43,15,17,1,6,,,0,Matches
472,Nicola Pintus,it ITA,DF,Cagliari,19,2005,0,0,0,0,0,0,0,0,0,0,,,0,Matches
473,Niccolò Pisilli,it ITA,MF,Roma,19,2004,13.6,7,0,0,19,13,1,10,11,12,,,0,Matches
474,Damián Pizarro,cl CHI,FW,Udinese,19,2005,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
475,Semuel Pizzignacco,it ITA,GK,Monza,22,2001,8.2,0,0,0,0,2,0,0,0,0,,,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Tommaso Pobega,it ITA,MF,Bologna,25,1999,13.1,6,2,1,33,14,0,8,15,20,,,0,Matches
477,Joel Pohjanpalo,fi FIN,FW,Venezia,29,1994,17.8,1,0,0,12,15,10,3,4,3,,,0,Matches
478,Matteo Politano,it ITA,"FW,MF",Napoli,30,1993,31.2,3,0,0,14,31,6,229,13,16,,,0,Matches
479,Marin Pongračić,hr CRO,DF,Fiorentina,26,1997,15.2,3,1,1,26,7,0,1,12,12,,,1,Matches
480,Stefan Posch,at AUT,DF,Bologna,27,1997,7.9,1,0,0,16,17,1,18,5,14,,,0,Matches
481,Stefan Posch,at AUT,DF,Atalanta,27,1997,4.3,0,0,0,11,0,0,5,4,11,,,0,Matches
482,Matteo Prati,it ITA,MF,Cagliari,20,2003,6.3,1,0,0,8,6,0,5,7,4,,,0,Matches
483,Ivan Provedel,it ITA,GK,Lazio,30,1994,29,0,0,0,0,5,0,0,1,0,,,0,Matches
484,Diego Pugno,it ITA,DF,Juventus,18,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
485,Christian Pulisic,us USA,"MF,FW",Milan,25,1998,27.5,1,0,0,20,37,3,118,5,29,,,0,Matches
486,Ionuț Radu,ro ROU,GK,Venezia,27,1997,15,1,0,0,0,1,0,0,0,0,,,0,Matches
487,Hamza Rafia,tn TUN,MF,Lecce,25,1999,11.8,4,0,0,26,25,0,44,4,28,,,0,Matches
488,Antonio Raimondo,it ITA,FW,Venezia,20,2004,1,0,0,0,2,1,1,1,0,1,,,0,Matches
489,Ylber Ramadani,al ALB,MF,Lecce,28,1996,20.1,4,0,0,18,11,0,6,22,29,,,0,Matches
490,Luca Ranieri,it ITA,DF,Fiorentina,25,1999,34.1,7,0,0,25,23,1,8,28,25,,,0,Matches
491,Giacomo Raspadori,it ITA,"FW,MF",Napoli,24,2000,12.3,1,0,0,12,20,1,67,3,9,,,0,Matches
492,Federico Ravaglia,it ITA,GK,Bologna,24,1999,11.7,0,0,0,0,4,0,0,0,0,,,0,Matches
493,Ante Rebić,hr CRO,"FW,MF",Lecce,30,1993,8.8,3,2,0,19,14,7,32,2,10,,,0,Matches
494,Tijjani Reijnders,nl NED,MF,Milan,26,1998,34.8,2,1,0,28,22,2,46,37,13,,,0,Matches
495,Pepe Reina,es ESP,GK,Como,41,1982,11.5,0,1,0,1,1,0,0,0,0,,,0,Matches
496,Devyne Rensch,nl NED,"MF,DF",Roma,21,2003,5.2,0,0,0,1,7,1,11,6,12,,,0,Matches
497,Mateo Retegui,it ITA,FW,Atalanta,25,1999,26.5,3,0,0,32,34,6,14,3,10,,,0,Matches
498,Samuele Ricci,it ITA,MF,Torino,22,2001,31.4,8,1,0,38,70,0,30,27,21,,,0,Matches
499,Amir Richardson,ma MAR,MF,Fiorentina,22,2002,12.2,6,0,0,31,19,1,5,5,12,,,0,Matches
500,Sergi Roberto,es ESP,MF,Como,32,1992,7.7,4,0,0,7,14,0,6,9,10,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Alessio Romagnoli,it ITA,DF,Lazio,29,1995,29.7,4,2,0,28,14,2,0,27,27,,,0,Matches
502,Marten de Roon,nl NED,"MF,DF",Atalanta,33,1991,34,5,0,0,48,23,1,28,48,47,,,0,Matches
503,Jonas Rouhi,se SWE,DF,Juventus,20,2004,2.3,0,0,0,4,2,0,3,2,1,,,0,Matches
504,Nicolò Rovella,it ITA,MF,Lazio,22,2001,30.2,13,0,0,43,33,2,35,43,52,,,0,Matches
505,Amir Rrahmani,xk KVX,DF,Napoli,30,1994,37.8,2,0,0,42,16,0,1,27,30,,,1,Matches
506,Tommaso Rubino,it ITA,FW,Fiorentina,17,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
507,Matteo Ruggeri,it ITA,"MF,DF",Atalanta,22,2002,19.5,2,0,0,12,5,2,82,24,24,,,0,Matches
508,Stefano Sabelli,it ITA,"DF,MF",Genoa,31,1993,22.9,3,0,0,25,23,0,59,21,31,,,0,Matches
509,Alexis Saelemaekers,be BEL,"MF,FW",Roma,25,1999,15.4,4,0,0,13,30,0,52,9,20,,,0,Matches
510,Alexis Saelemaekers,be BEL,DF,Milan,25,1999,1,0,0,0,0,2,0,10,1,1,,,0,Matches
511,Richie Sagrado,be BEL,"MF,DF",Venezia,20,2004,1.6,1,0,0,2,2,0,0,3,2,,,0,Matches
512,Marco Sala,it ITA,DF,Como,25,1999,2.9,3,0,0,5,1,0,9,1,7,,,0,Matches
513,Marco Sala,it ITA,"DF,MF",Lecce,25,1999,0.8,0,0,0,1,1,0,8,0,0,,,0,Matches
514,Anass Salah-Eddine,ma MAR,MF,Roma,22,2002,1.7,0,0,0,2,1,0,6,1,1,,,0,Matches
515,Lazar Samardzic,rs SRB,MF,Atalanta,22,2002,13,3,0,0,19,10,1,60,3,14,,,0,Matches
516,Junior Sambia,fr FRA,MF,Empoli,27,1996,4.3,0,0,0,5,9,0,28,3,10,,,0,Matches
517,Antonio Sanabria,py PAR,FW,Torino,28,1996,14.6,2,0,0,16,14,1,0,1,3,,,0,Matches
518,Alexis Sánchez,cl CHI,FW,Udinese,35,1988,4.9,0,0,0,4,11,4,9,4,1,,,0,Matches
519,Nicola Sansone,it ITA,"FW,MF",Lecce,32,1991,0.7,1,0,0,0,1,1,4,0,0,,,0,Matches
520,Amin Sarr,se SWE,FW,Hellas Verona,23,2001,21.2,1,0,0,47,20,13,7,3,11,,,0,Matches
521,Razvan Sava,ro ROU,GK,Udinese,22,2002,12,1,0,0,1,1,0,0,0,0,,,0,Matches
522,Nicolò Savona,it ITA,DF,Juventus,21,2003,19.2,5,0,0,13,9,1,34,11,13,,,0,Matches
523,Saba Sazonov,ge GEO,DF,Torino,22,2002,0,0,0,0,0,0,0,0,0,0,,,0,Matches
524,Giorgio Scalvini,it ITA,DF,Atalanta,20,2003,3,2,0,0,7,1,0,0,5,4,,,0,Matches
525,Gianluca Scamacca,it ITA,FW,Atalanta,25,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,Joël Schingtienne,be BEL,DF,Venezia,21,2002,12.5,2,0,0,7,1,0,0,11,17,,,0,Matches
527,Simone Scuffet,it ITA,GK,Cagliari,28,1996,13,0,0,0,0,1,0,0,0,0,,,0,Matches
528,Simone Scuffet,it ITA,GK,Napoli,28,1996,1,0,0,0,0,0,0,0,0,0,,,0,Matches
529,Jacopo Seghetti,it ITA,GK,Empoli,19,2005,1,0,0,0,0,0,0,0,0,0,,,0,Matches
530,Stefano Sensi,it ITA,MF,Monza,28,1995,3,0,0,0,3,6,0,12,3,5,,,0,Matches
531,Suat Serdar,de GER,MF,Hellas Verona,27,1997,15.3,4,1,1,32,18,0,9,7,24,,,0,Matches
532,Stephan El Shaarawy,it ITA,"MF,FW",Roma,31,1992,12.2,2,0,0,7,14,5,27,10,12,,,0,Matches
533,Alen Sherri,al ALB,GK,Cagliari,26,1997,6.9,0,0,0,0,0,0,0,1,0,,,0,Matches
534,Eldor Shomurodov,uz UZB,FW,Roma,29,1995,12.2,1,0,0,14,7,3,6,3,6,,,0,Matches
535,Benjamin Siegrist,ch SUI,GK,Genoa,32,1992,1.7,0,0,0,0,0,0,0,1,0,,,0,Matches
536,Marco Silvestri,it ITA,GK,Empoli,33,1991,5,0,0,0,0,0,0,0,0,0,,,0,Matches
537,Giovanni Simeone,ar ARG,FW,Napoli,29,1995,4.7,1,0,0,7,16,2,3,1,0,,,0,Matches
538,Łukasz Skorupski,pl POL,GK,Bologna,33,1991,26.3,1,0,0,1,4,0,0,1,0,,,0,Matches
539,Ivan Smolčić,hr CRO,DF,Como,23,2000,7,2,0,0,11,5,0,4,10,9,,,0,Matches
540,Simon Sohm,ch SUI,MF,Parma,23,2001,33.2,6,0,0,19,30,1,15,26,16,,,0,Matches
541,Ola Solbakken,no NOR,"MF,FW",Empoli,25,1998,8.4,2,0,0,8,2,2,7,3,3,,,0,Matches
542,Oumar Solet,fr FRA,DF,Udinese,24,2000,18.6,3,1,1,17,14,0,9,16,19,,,0,Matches
543,Daniele Sommariva,it ITA,GK,Genoa,27,1997,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
544,Yann Sommer,ch SUI,GK,Inter,35,1988,33,0,0,0,0,1,0,0,0,0,,,0,Matches
545,Borna Sosa,hr CRO,"MF,DF",Torino,26,1998,13.1,0,0,0,12,7,1,52,12,16,,,0,Matches
546,Riccardo Sottil,it ITA,MF,Fiorentina,25,1999,9.3,1,0,0,7,33,1,41,5,4,,,0,Matches
547,Riccardo Sottil,it ITA,MF,Milan,25,1999,1.4,0,0,0,1,3,0,8,0,1,,,0,Matches
548,Matìas Soulé,ar ARG,MF,Roma,21,2003,19.8,3,0,0,12,36,1,87,11,16,,,0,Matches
549,Leonardo Spinazzola,it ITA,"DF,MF",Napoli,31,1993,16.9,1,0,0,6,12,1,65,9,10,,,0,Matches
550,Marco Sportiello,it ITA,GK,Milan,32,1992,1.4,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Filip Stankovic,rs SRB,GK,Venezia,22,2002,15.2,1,0,0,0,1,0,0,0,0,,,0,Matches
552,Petar Stojanović,si SVN,"DF,MF",Empoli,28,1995,0,0,0,0,0,0,0,0,0,0,,,0,Matches
553,Gabriel Strefezza,br BRA,"MF,FW",Como,27,1997,29.1,5,0,0,46,71,2,124,13,38,,,0,Matches
554,Ibrahim Sulemana,gh GHA,MF,Atalanta,21,2003,3.1,1,0,0,2,2,0,0,0,3,,,0,Matches
555,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,22,2002,23.1,7,1,1,54,65,2,50,17,38,,,0,Matches
556,Zion Suzuki,jp JPN,GK,Parma,21,2002,36.8,2,1,1,3,6,0,0,0,0,,,0,Matches
557,Marin Šverko,hr CRO,DF,Venezia,26,1998,12.4,3,0,0,9,10,0,2,15,9,,,0,Matches
558,Mile Svilar,rs SRB,GK,Roma,24,1999,38,1,0,0,0,8,0,0,0,0,,,0,Matches
559,Michael Svoboda,at AUT,DF,Venezia,25,1998,14.6,1,0,0,6,11,0,2,22,16,,,0,Matches
560,Adrien Tameze,cm CMR,"MF,DF",Torino,30,1994,7.2,3,0,0,8,4,0,9,5,3,,,0,Matches
561,Mehdi Taremi,ir IRN,FW,Inter,32,1992,9.1,1,0,0,9,13,6,1,0,1,,,0,Matches
562,Nuno Tavares,pt POR,DF,Lazio,24,2000,18.7,4,1,1,18,30,1,125,22,22,,,0,Matches
563,Loum Tchaouna,fr FRA,"MF,FW",Lazio,20,2003,7.3,4,1,1,11,7,0,32,4,3,,,0,Matches
564,Jackson Tchatchoua,cm CMR,"MF,DF",Hellas Verona,22,2001,35.2,7,1,0,26,11,8,118,14,31,,,0,Matches
565,Casper Tengstedt,dk DEN,FW,Hellas Verona,24,2000,16.9,2,0,0,6,9,6,11,4,5,,,0,Matches
566,Filippo Terracciano,it ITA,"DF,MF",Milan,21,2003,6,3,0,0,11,9,1,3,7,6,,,0,Matches
567,Pietro Terracciano,it ITA,GK,Fiorentina,34,1990,3,0,0,0,0,0,0,0,0,0,,,0,Matches
568,Florian Thauvin,fr FRA,"FW,MF",Udinese,31,1993,21.7,0,0,0,10,27,3,165,7,14,,,0,Matches
569,Malick Thiaw,de GER,DF,Milan,22,2001,20.1,2,0,0,24,6,1,3,16,16,,,3,Matches
570,Morten Thorsby,no NOR,MF,Genoa,28,1996,21.1,6,0,0,53,15,9,9,5,28,,,1,Matches
571,Khéphren Thuram,fr FRA,MF,Juventus,23,2001,25.8,5,0,0,36,22,0,13,11,24,,,0,Matches
572,Marcus Thuram,fr FRA,FW,Inter,26,1997,25.4,1,0,0,30,36,13,13,3,10,,,0,Matches
573,Rafael Tolói,it ITA,DF,Atalanta,33,1990,5.2,1,0,0,6,2,0,2,7,5,,,0,Matches
574,Fikayo Tomori,eng ENG,DF,Milan,26,1997,17.7,4,1,1,10,8,0,6,20,25,,,0,Matches
575,Luka Topalović,si SVN,MF,Inter,18,2006,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Lorenzo Tosto,it ITA,DF,Empoli,18,2006,0,0,0,0,0,0,0,0,0,0,,,0,Matches
577,Souleymane Touré,fr FRA,DF,Udinese,21,2003,8.1,2,2,0,15,6,1,6,9,6,,,1,Matches
578,Stefano Turati,it ITA,GK,Monza,22,2001,29.7,1,0,0,0,12,0,0,0,0,,,0,Matches
579,Kacper Urbanski,pl POL,MF,Bologna,19,2004,2.7,2,0,0,5,3,0,8,2,2,,,0,Matches
580,Kacper Urbanski,pl POL,MF,Monza,19,2004,5.6,1,0,0,8,4,0,4,2,3,,,0,Matches
581,Lautaro Valenti,ar ARG,DF,Parma,25,1999,17.3,6,1,1,24,7,0,2,13,12,,,0,Matches
582,Nicolás Valentini,ar ARG,DF,Hellas Verona,23,2001,12.5,5,1,1,22,5,0,5,15,22,,,0,Matches
583,Emanuele Valeri,it ITA,"DF,MF",Parma,25,1998,31.9,1,0,0,28,26,0,129,30,32,,,0,Matches
584,Álex Valle,es ESP,DF,Como,20,2004,11.4,2,0,0,14,18,1,15,6,11,,,0,Matches
585,Mattia Valoti,it ITA,"FW,MF",Monza,30,1993,0.4,1,0,0,2,2,0,0,0,3,,,0,Matches
586,Ignace Van Der Brempt,be BEL,DF,Como,22,2002,14,3,0,0,21,15,0,20,16,30,,,0,Matches
587,Devis Vásquez,co COL,GK,Empoli,26,1998,32,2,0,0,1,4,0,1,0,0,,,0,Matches
588,Johan Vásquez,mx MEX,DF,Genoa,25,1998,33.8,9,0,0,31,32,1,7,50,32,,,0,Matches
589,Matías Vecino,uy URU,MF,Lazio,32,1991,9.7,7,0,0,20,2,0,2,6,7,,,0,Matches
590,Danilo Veiga,pt POR,"MF,DF",Lecce,21,2002,4.2,0,0,0,6,11,0,17,4,6,,,0,Matches
591,Renato Veiga,pt POR,DF,Juventus,21,2003,12.1,2,0,0,9,2,1,0,19,12,,,0,Matches
592,Lorenzo Venturino,it ITA,MF,Genoa,18,2006,1.9,0,0,0,3,1,0,10,0,3,,,0,Matches
593,Simone Verdi,it ITA,"FW,MF",Como,32,1992,1.3,1,0,0,1,1,0,13,0,2,,,0,Matches
594,Samuele Vignato,it ITA,MF,Monza,20,2004,5.2,0,0,0,3,3,1,14,0,3,,,0,Matches
595,Nicolas Viola,it ITA,"MF,FW",Cagliari,34,1989,14.1,2,0,0,20,34,8,80,3,7,,,0,Matches
596,Mattia Viti,it ITA,DF,Empoli,22,2002,28.6,3,0,0,29,29,1,0,45,42,,,0,Matches
597,Vitinha,pt POR,"FW,MF",Genoa,24,2000,14.8,2,0,0,23,25,8,46,13,8,,,0,Matches
598,Dušan Vlahović,rs SRB,FW,Juventus,24,2000,19.8,3,0,0,28,18,12,11,1,2,,,0,Matches
599,Vanja Vlahović,rs SRB,MF,Atalanta,20,2004,0.7,0,0,0,0,3,0,0,0,1,,,0,Matches
600,Nikola Vlašić,hr CRO,"MF,FW",Torino,26,1997,23.5,0,0,0,28,26,6,25,8,17,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Alessandro Vogliacco,it ITA,DF,Genoa,25,1998,7.9,3,0,0,12,2,0,11,9,3,,,0,Matches
602,Alessandro Vogliacco,it ITA,DF,Parma,25,1998,8.6,2,0,0,10,5,0,2,4,3,,,1,Matches
603,Mërgim Vojvoda,xk KVX,"DF,MF",Torino,29,1995,12.3,4,0,0,13,4,1,40,8,10,,,0,Matches
604,Mërgim Vojvoda,xk KVX,DF,Como,29,1995,8,2,0,0,8,2,1,26,4,6,,,0,Matches
605,Stefan de Vrij,nl NED,DF,Inter,32,1992,19.2,2,0,0,9,5,0,0,23,12,,,0,Matches
606,Kyle Walker,eng ENG,DF,Milan,34,1990,7.3,1,0,0,7,4,0,10,9,9,,,0,Matches
607,Sebastian Walukiewicz,pl POL,DF,Torino,24,2000,18.5,6,0,0,29,7,1,24,17,20,,,0,Matches
608,Sebastian Walukiewicz,pl POL,DF,Empoli,24,2000,2,0,0,0,4,0,0,2,1,0,,,0,Matches
609,Timothy Weah,us USA,"MF,DF",Juventus,24,2000,18.2,4,0,0,20,14,3,44,14,19,,,0,Matches
610,Mateusz Wieteska,pl POL,DF,Cagliari,27,1997,2,1,0,0,4,0,0,0,7,0,,,0,Matches
611,John Yeboah,ec ECU,"FW,MF",Venezia,24,2000,13.6,6,0,0,14,21,4,26,4,3,,,0,Matches
612,Kenan Yıldız,tr TUR,MF,Juventus,19,2005,26.7,2,1,0,25,48,4,113,6,29,,,0,Matches
613,Mattia Zaccagni,it ITA,"MF,FW",Lazio,29,1995,29.8,10,0,0,35,98,10,156,29,27,,,0,Matches
614,Nicola Zalewski,pl POL,MF,Roma,22,2002,5.9,0,0,0,2,13,1,28,5,6,,,0,Matches
615,Nicola Zalewski,pl POL,MF,Inter,22,2002,4.8,4,0,0,7,11,0,23,2,4,,,0,Matches
616,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,28,1995,31.7,5,0,0,39,36,2,23,34,26,,,0,Matches
617,Francesco Zampano,it ITA,MF,Venezia,30,1993,18.2,5,0,0,24,19,5,49,6,21,,,0,Matches
618,Nicolò Zaniolo,it ITA,"FW,MF",Fiorentina,25,1999,3.8,2,1,0,11,15,3,4,0,1,,,0,Matches
619,Nicolò Zaniolo,it ITA,"FW,MF",Atalanta,25,1999,4,4,0,0,9,17,0,4,1,0,,,0,Matches
620,Alessandro Zanoli,it ITA,MF,Genoa,23,2000,19,3,0,0,17,19,1,65,12,21,,,0,Matches
621,Duván Zapata,co COL,FW,Torino,33,1991,6.5,1,0,0,10,8,2,3,2,5,,,0,Matches
622,Gabriele Zappa,it ITA,DF,Cagliari,24,1999,34,4,0,0,25,18,0,73,22,25,,,0,Matches
623,Davide Zappacosta,it ITA,MF,Atalanta,32,1992,23,3,0,0,19,14,6,95,10,16,,,0,Matches
624,Oier Zarraga,es ESP,MF,Udinese,25,1999,10,0,0,0,12,6,0,19,2,13,,,0,Matches
625,Jordan Zemura,zw ZIM,"MF,DF",Udinese,24,1999,15.7,2,0,0,21,7,2,39,17,15,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Alessio Zerbin,it ITA,MF,Venezia,25,1999,16.9,4,0,0,36,36,3,75,15,30,,,0,Matches
627,Alessio Zerbin,it ITA,"FW,MF",Napoli,25,1999,0,0,0,0,0,0,0,0,0,1,,,0,Matches
628,Kevin Zeroli,it ITA,MF,Monza,19,2005,4.4,0,0,0,5,1,2,2,2,2,,,0,Matches
629,Kevin Zeroli,it ITA,MF,Milan,19,2005,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
630,Piotr Zieliński,pl POL,MF,Inter,30,1994,10.9,0,0,0,9,16,0,27,6,10,,,0,Matches
631,Nadir Zortea,it ITA,MF,Cagliari,25,1999,30.1,2,0,0,33,22,1,119,19,13,,,0,Matches
632,Szymon Żurkowski,pl POL,MF,Empoli,26,1997,1.2,0,0,0,2,1,0,0,1,4,,,0,Matches
633,Milan Đurić,ba BIH,FW,Monza,34,1990,14.1,3,0,0,17,18,5,0,3,1,,,0,Matches
634,Milan Đurić,ba BIH,FW,Parma,34,1990,3,1,0,0,2,6,1,0,0,0,,,0,Matches
