Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Rk_shooting,Nation_shooting,Pos_shooting,Age_shooting,Born_shooting,90s_shooting,Gls_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting,PKatt_shooting,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Rk_goalkeeping,Nation_goalkeeping,Pos_goalkeeping,Age_goalkeeping,Born_goalkeeping,MP_goalkeeping,Starts_goalkeeping,Min_goalkeeping,90s_goalkeeping,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_goalkeeping,PKA,PKsv,PKm,Save%.1,League
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Rk,Nation,Pos,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,,,,,,,,,Rk,Nation,Pos,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,ENG-Championship
710,Pol Valentín,es ESP,"MF,DF",Sheffield Weds,27,1997,34,13,"1,527",17,1,0,1,1,0,0,4,0,0.06,0,0.06,0.06,0.06,710,es ESP,"MF,DF",27,1997,17,1,9,2,22.2,0.53,0.12,0.11,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
576,Przemysław Płacheta,pl POL,MF,Oxford United,26,1998,32,27,"2,073",23,3,3,6,3,0,0,4,0,0.13,0.13,0.26,0.13,0.26,576,pl POL,MF,26,1998,23,3,49,13,26.5,2.13,0.56,0.06,0.23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
49,Raees Bangura-Williams,,MF,Millwall,,,10,7,608,6.8,0,3,3,0,0,0,2,0,0,0.44,0.44,0,0.44,49,,MF,,,6.8,0,8,2,25,1.18,0.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
307,Rami Al Hajj,se SWE,MF,Plymouth Argyle,22,2001,28,18,"1,374",15.3,3,0,3,3,0,0,1,0,0.2,0,0.2,0.2,0.2,307,se SWE,MF,22,2001,15.3,3,25,11,44,1.64,0.72,0.12,0.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
91,Raphael Borges Rodrigues,au AUS,MF,Coventry City,20,2003,3,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,au AUS,MF,20,2003,0.1,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
191,Rav van den Berg,nl NED,DF,Middlesbrough,20,2004,27,23,"2,128",23.6,0,0,0,0,0,0,4,1,0,0,0,0,0,191,nl NED,DF,20,2004,23.6,0,4,0,0,0.17,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
394,Rayan Kolli,dz ALG,"FW,MF",Queens Park Rangers,19,2005,20,9,822,9.1,4,2,6,4,0,0,2,0,0.44,0.22,0.66,0.44,0.66,394,dz ALG,"FW,MF",19,2005,9.1,4,22,7,31.8,2.41,0.77,0.18,0.57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
115,Reece Burke,eng ENG,"DF,MF",Luton Town,27,1996,17,10,852,9.5,0,0,0,0,0,0,4,0,0,0,0,0,0,115,eng ENG,"DF,MF",27,1996,9.5,0,7,2,28.6,0.74,0.21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
566,Regan Poole,wls WAL,DF,Portsmouth,26,1998,27,23,"2,144",23.8,1,0,1,1,0,0,5,0,0.04,0,0.04,0.04,0.04,566,wls WAL,DF,26,1998,23.8,1,5,3,60,0.21,0.13,0.2,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
654,Regan Slater,eng ENG,MF,Hull City,24,1999,44,36,"2,966",33,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,654,eng ENG,MF,24,1999,33,1,40,8,20,1.21,0.24,0.03,0.13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
728,Reuell Walters,eng ENG,"DF,MF",Luton Town,19,2004,14,11,979,10.9,0,0,0,0,0,0,2,0,0,0,0,0,0,728,eng ENG,"DF,MF",19,2004,10.9,0,2,0,0,0.18,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
101,Rhian Brewster,eng ENG,"MF,FW",Sheffield United,24,2000,36,16,"1,558",17.3,4,3,7,4,0,0,2,0,0.23,0.17,0.4,0.23,0.4,101,eng ENG,"MF,FW",24,2000,17.3,4,36,7,19.4,2.08,0.4,0.11,0.57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
513,Rhys Norrington-Davies,wls WAL,DF,Sheffield United,25,1999,14,2,251,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,513,wls WAL,DF,25,1999,2.8,0,1,0,0,0.36,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
451,Riley McGree,au AUS,MF,Middlesbrough,25,1998,17,11,943,10.5,1,5,6,1,0,0,2,0,0.1,0.48,0.57,0.1,0.57,451,au AUS,MF,25,1998,10.5,1,25,10,40,2.39,0.95,0.04,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
328,Rob Holding,eng ENG,DF,Sheffield United,28,1995,10,4,420,4.7,0,1,1,0,0,0,1,0,0,0.21,0.21,0,0.21,328,eng ENG,DF,28,1995,4.7,0,3,0,0,0.64,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
97,Robbie Brady,ie IRL,MF,Preston North End,32,1992,29,17,"1,638",18.2,0,4,4,0,0,0,8,0,0,0.22,0.22,0,0.22,97,ie IRL,MF,32,1992,18.2,0,21,4,19,1.15,0.22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
37,Robert Atkinson,eng ENG,DF,Portsmouth,26,1998,14,13,"1,098",12.2,2,1,3,2,0,0,4,0,0.16,0.08,0.25,0.16,0.25,37,eng ENG,DF,26,1998,12.2,2,6,2,33.3,0.49,0.16,0.33,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
196,Robert Dickie,eng ENG,DF,Bristol City,28,1996,36,35,"3,121",34.7,2,1,3,2,0,0,5,1,0.06,0.03,0.09,0.06,0.09,196,eng ENG,DF,28,1996,34.7,2,22,6,27.3,0.63,0.17,0.09,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
713,Rocco Vata,ie IRL,"MF,FW",Watford,19,2005,33,15,"1,536",17.1,3,4,7,3,0,0,0,0,0.18,0.23,0.41,0.18,0.41,713,ie IRL,"MF,FW",19,2005,17.1,3,43,12,27.9,2.52,0.7,0.07,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
232,Romain Esse,eng ENG,MF,Millwall,19,2005,24,24,"2,018",22.4,4,1,5,4,0,0,4,0,0.18,0.04,0.22,0.18,0.22,232,eng ENG,MF,19,2005,22.4,4,30,12,40,1.34,0.54,0.13,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
493,Romaine Mundle,eng ENG,"MF,FW",Sunderland,21,2003,22,17,"1,433",15.9,5,2,7,5,0,0,1,0,0.31,0.13,0.44,0.31,0.44,493,eng ENG,"MF,FW",21,2003,15.9,5,35,12,34.3,2.2,0.75,0.14,0.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
606,Ronald,br BRA,MF,Swansea City,23,2001,46,43,"3,761",41.8,2,7,9,2,0,0,3,0,0.05,0.17,0.22,0.05,0.22,606,br BRA,MF,23,2001,41.8,2,51,16,31.4,1.22,0.38,0.04,0.13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
396,Ronan Kpakio,wls WAL,DF,Cardiff City,17,2007,3,1,108,1.2,0,1,1,0,0,0,0,0,0,0.83,0.83,0,0.83,396,wls WAL,DF,17,2007,1.2,0,1,0,0,0.83,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
224,Ronnie Edwards,eng ENG,"DF,MF",Queens Park Rangers,21,2003,21,20,"1,819",20.2,2,0,2,2,0,0,2,0,0.1,0,0.1,0.1,0.1,224,eng ENG,"DF,MF",21,2003,20.2,2,13,3,23.1,0.64,0.15,0.15,0.67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
448,Ross McCrorie,sct SCO,"MF,DF",Bristol City,26,1998,23,18,"1,475",16.4,5,0,5,5,0,0,10,1,0.31,0,0.31,0.31,0.31,448,sct SCO,"MF,DF",26,1998,16.4,5,23,7,30.4,1.4,0.43,0.22,0.71,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
446,Ruairi Mcconville,nir NIR,DF,Norwich City,19,2005,8,3,205,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,446,nir NIR,DF,19,2005,2.3,0,2,0,0,0.88,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
603,Ruben Rodrigues,pt POR,MF,Oxford United,27,1996,39,28,"2,251",25,4,3,7,4,0,0,3,0,0.16,0.12,0.28,0.16,0.28,603,pt POR,MF,27,1996,25,4,36,10,27.8,1.44,0.4,0.11,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
157,Rubin Colwill,wls WAL,"MF,FW",Cardiff City,22,2002,43,24,"2,522",28,1,4,5,1,0,0,3,0,0.04,0.14,0.18,0.04,0.18,157,wls WAL,"MF,FW",22,2002,28,1,54,20,37,1.93,0.71,0.02,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
25,Ryan Andrews,eng ENG,"MF,DF",Watford,19,2004,38,21,"2,086",23.2,3,2,5,3,0,0,3,0,0.13,0.09,0.22,0.13,0.22,25,eng ENG,"MF,DF",19,2004,23.2,3,32,10,31.3,1.38,0.43,0.09,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
282,Ryan Giles,eng ENG,DF,Hull City,24,2000,16,11,904,10,0,0,0,0,0,0,0,0,0,0,0,0,0,282,eng ENG,DF,24,2000,10,0,5,2,40,0.5,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
281,Ryan Giles,eng ENG,DF,Middlesbrough,24,2000,12,3,307,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,281,eng ENG,DF,24,2000,3.4,0,2,0,0,0.59,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
312,Ryan Hardie,sct SCO,"FW,MF",Plymouth Argyle,27,1997,37,28,"2,265",25.2,10,3,13,7,3,3,0,0,0.4,0.12,0.52,0.28,0.4,312,sct SCO,"FW,MF",27,1997,25.2,10,61,24,39.3,2.42,0.95,0.11,0.29,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
321,Ryan Hedges,wls WAL,MF,Blackburn Rovers,29,1995,42,33,"2,561",28.5,1,2,3,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,321,wls WAL,MF,29,1995,28.5,1,33,12,36.4,1.16,0.42,0.03,0.08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
412,Ryan Ledson,eng ENG,MF,Preston North End,26,1997,26,14,"1,211",13.5,1,1,2,1,0,0,7,0,0.07,0.07,0.15,0.07,0.15,412,eng ENG,MF,26,1997,13.5,1,10,3,30,0.74,0.22,0.1,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
415,Ryan Leonard,eng ENG,DF,Millwall,32,1992,33,29,"2,631",29.2,0,1,1,0,0,0,8,0,0,0.03,0.03,0,0.03,415,eng ENG,DF,32,1992,29.2,0,12,0,0,0.41,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
422,Ryan Longman,eng ENG,"MF,FW",Hull City,23,2000,9,6,478,5.3,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19,422,eng ENG,"MF,FW",23,2000,5.3,1,11,6,54.5,2.07,1.13,0.09,0.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
476,Ryan Mmaee,ma MAR,FW,Stoke City,26,1997,3,1,111,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,476,ma MAR,FW,26,1997,1.2,0,1,0,0,0.81,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
517,Ryan Nyambe,na NAM,"DF,MF",Derby County,26,1997,17,14,"1,125",12.5,0,0,0,0,0,0,2,0,0,0,0,0,0,517,na NAM,"DF,MF",26,1997,12.5,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
535,Ryan One,sct SCO,FW,Sheffield United,18,2006,12,2,292,3.2,1,0,1,1,0,0,2,0,0.31,0,0.31,0.31,0.31,535,sct SCO,FW,18,2006,3.2,1,8,2,25,2.47,0.62,0.13,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
567,Ryan Porteous,sct SCO,DF,Preston North End,25,1999,11,9,823,9.1,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11,567,sct SCO,DF,25,1999,9.1,1,8,2,25,0.87,0.22,0.13,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
568,Ryan Porteous,sct SCO,DF,Watford,25,1999,22,18,"1,662",18.5,2,0,2,2,0,0,7,0,0.11,0,0.11,0.11,0.11,568,sct SCO,DF,25,1999,18.5,2,9,2,22.2,0.49,0.11,0.22,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
752,Ryan Wintle,eng ENG,MF,Millwall,27,1997,22,3,513,5.7,1,0,1,1,0,0,3,0,0.18,0,0.18,0.18,0.18,752,eng ENG,MF,27,1997,5.7,1,8,2,25,1.4,0.35,0.13,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
697,Ryley Towler,eng ENG,DF,Portsmouth,23,2001,12,10,936,10.4,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1,697,eng ENG,DF,23,2001,10.4,1,2,1,50,0.19,0.1,0.5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
318,Ryo Hatsuse,jp JPN,DF,Sheffield Weds,27,1997,6,5,348,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,318,jp JPN,DF,27,1997,3.9,0,1,0,0,0.26,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
615,Sai Sachdev,eng ENG,DF,Sheffield United,19,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,eng ENG,DF,19,2005,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG-Championship
