"number";"player";"team";"apps";"min";"goals";"NPG";"a";"xG";"NPxG";"xA";"xGChain";"xGBuildup";"xG90";"NPxG90";"xA90";"xG90xA90";"NPxG90xA90";"xGChain90";"xGBuildup90"
172;"Yannick Gerhardt";"Wolfsburg";29;1494;1;1;1;1.45;1.45;0.91;6.62;5.83;0.09;0.09;0.05;0.14;0.14;0.4;0.35
173;"Kevin Kampl";"RasenBallsport Leipzig";26;1598;1;1;0;0.85;0.85;1.49;8.71;8.06;0.05;0.05;0.08;0.13;0.13;0.49;0.45
174;"Mahmoud Dahoud";"Eintracht Frankfurt";9;353;1;1;1;0.74;0.74;0.75;3.24;2.92;0.19;0.19;0.19;0.38;0.38;0.83;0.75
175;"Nico Elvedi";"Borussia M.Gladbach";25;2141;1;1;1;1.84;1.84;0.24;6.5;6.4;0.08;0.08;0.01;0.09;0.09;0.27;0.27
176;"Thomas Müller";"Bayern Munich";30;1205;1;1;4;4.42;4.42;4.09;13.63;7.82;0.33;0.33;0.31;0.64;0.64;1.02;0.58
177;"Maximilian Mittelstädt";"VfB Stuttgart";31;2491;1;1;7;1.07;1.07;5.54;17.57;15.35;0.04;0.04;0.2;0.24;0.24;0.63;0.55
178;"Cristian Gamboa";"Bochum";12;198;1;1;0;0.32;0.32;0.24;1.13;0.58;0.15;0.15;0.11;0.25;0.25;0.51;0.27
179;"Philipp Lienhart";"Freiburg";32;2780;1;1;0;0.94;0.94;0.6;10.23;9.21;0.03;0.03;0.02;0.05;0.05;0.33;0.3
180;"Felix Passlack";"Bochum";30;2286;1;1;5;1.15;1.15;3.76;7.72;4.87;0.05;0.05;0.15;0.19;0.19;0.3;0.19
181;"Jeffrey Gouweleeuw";"Augsburg";33;2950;1;1;4;1.75;0.99;2.64;7.55;6.41;0.05;0.03;0.08;0.13;0.11;0.23;0.2
182;"Marius Wolf";"Augsburg";32;2201;1;1;3;0.78;0.78;3.17;5.2;3.87;0.03;0.03;0.13;0.16;0.16;0.21;0.16
183;"Ellyes Skhiri";"Eintracht Frankfurt";30;2245;1;1;1;1.56;1.56;1.98;15.42;14.27;0.06;0.06;0.08;0.14;0.14;0.62;0.57
184;"Ramy Bensebaini";"Borussia Dortmund";31;2030;1;1;6;1.45;1.45;3.95;15.72;12.63;0.06;0.06;0.18;0.24;0.24;0.7;0.56
185;"Steve Mounie";"Augsburg";16;299;1;1;0;3.97;3.97;0.06;4.07;0.38;1.19;1.19;0.02;1.21;1.21;1.22;0.12
186;"Marcel Sabitzer";"Borussia Dortmund";26;1615;1;1;0;2.23;2.23;1.5;11.46;8.46;0.12;0.12;0.08;0.21;0.21;0.64;0.47
187;"Rani Khedira";"Union Berlin";32;2737;1;1;1;1.35;1.35;1.16;5.22;3.95;0.04;0.04;0.04;0.08;0.08;0.17;0.13
188;"Lukas Klostermann";"RasenBallsport Leipzig";28;1832;1;1;0;0.47;0.47;0.08;3.89;3.74;0.02;0.02;0;0.03;0.03;0.19;0.18
189;"Nordi Mukiele";"Bayer Leverkusen";15;889;1;1;0;1.45;1.45;1.25;4.16;4.02;0.15;0.15;0.13;0.27;0.27;0.42;0.41
190;"Anthony Caci";"Mainz 05";33;2767;1;1;7;3.66;3.66;5.76;16.45;9.48;0.12;0.12;0.19;0.31;0.31;0.53;0.31
191;"Elvis Rexhbecaj";"Augsburg";27;1807;1;1;1;1.59;1.59;1.15;6.02;4.52;0.08;0.08;0.06;0.14;0.14;0.3;0.23
192;"Joshua Vagnoman";"VfB Stuttgart";26;1828;1;1;1;1.67;1.67;2.33;9.86;6.74;0.08;0.08;0.11;0.2;0.2;0.49;0.33
193;"Patrick Erras";"Holstein Kiel";10;838;1;1;0;0.83;0.83;0.13;1.55;1.4;0.09;0.09;0.01;0.1;0.1;0.17;0.15
194;"Philipp Mwene";"Mainz 05";32;2663;1;1;4;2.1;2.1;2.56;11.23;7.02;0.07;0.07;0.09;0.16;0.16;0.38;0.24
195;"Alphonso Davies";"Bayern Munich";19;1563;1;1;2;1.88;1.88;1.87;14.86;11.85;0.11;0.11;0.11;0.22;0.22;0.86;0.68
196;"Andras Schafer";"Union Berlin";26;1540;1;1;1;0.66;0.66;1.24;3.48;1.91;0.04;0.04;0.07;0.11;0.11;0.2;0.11
197;"Valentin Gendrey";"Hoffenheim";22;1414;1;1;1;1.35;1.35;1.51;5.8;4.25;0.09;0.09;0.1;0.18;0.18;0.37;0.27
198;"Stefan Lainer";"Borussia M.Gladbach";21;720;1;1;0;0.55;0.55;0.7;2.88;1.77;0.07;0.07;0.09;0.16;0.16;0.36;0.22
199;"Andreas Skov Olsen";"Wolfsburg";12;526;1;1;1;0.86;0.86;2.51;3.37;1.52;0.15;0.15;0.43;0.58;0.58;0.58;0.26
200;"Exequiel Palacios";"Bayer Leverkusen";24;1134;1;1;6;1.32;1.32;2.39;7.41;4.95;0.1;0.1;0.19;0.29;0.29;0.59;0.39
201;"Chrislain Matsima";"Augsburg";30;2554;1;1;1;2.02;2.02;0.49;6.32;5.05;0.07;0.07;0.02;0.09;0.09;0.22;0.18
202;"Max Geschwill";"Holstein Kiel";19;1280;1;1;2;1.05;1.05;1.05;2.26;2;0.07;0.07;0.07;0.15;0.15;0.16;0.14
203;"Carney Chukwuemeka";"Borussia Dortmund";10;231;1;1;0;0.83;0.83;0.69;4;2.82;0.32;0.32;0.27;0.59;0.59;1.56;1.1
204;"Maxim Leitsch";"Mainz 05";14;643;1;1;0;1.14;1.14;0.12;1.43;0.98;0.16;0.16;0.02;0.18;0.18;0.2;0.14
205;"Erhan Masovic";"Bochum";15;894;1;1;1;0.87;0.87;0.59;2.06;1.92;0.09;0.09;0.06;0.15;0.15;0.21;0.19
206;"Patrick Osterhage";"Freiburg";30;2297;1;1;0;1.73;1.73;2.21;10.99;7.91;0.07;0.07;0.09;0.15;0.15;0.43;0.31
207;"Kevin Behrens";"Wolfsburg";18;123;1;1;0;2.04;2.04;0.14;2.88;0.76;1.49;1.49;0.11;1.6;1.6;2.11;0.56
208;"Hiroki Ito";"Bayern Munich";6;255;1;1;0;0.14;0.14;0.59;2.63;2.04;0.05;0.05;0.21;0.26;0.26;0.93;0.72
209;"David Raum";"RasenBallsport Leipzig";22;1797;1;1;5;0.8;0.8;6.47;9.72;5.83;0.04;0.04;0.32;0.36;0.36;0.49;0.29
210;"Angelo Stiller";"VfB Stuttgart";32;2746;1;1;8;2.04;2.04;7.88;20.34;15.39;0.07;0.07;0.26;0.33;0.33;0.67;0.5
211;"Noah Weißhaupt";"Freiburg,St. Pauli";22;1246;1;1;0;2.14;2.14;1.97;4.37;1.43;0.15;0.15;0.14;0.3;0.3;0.32;0.1
212;"Dimitris Giannoulis";"Augsburg";31;2664;1;1;4;1.81;1.81;5.5;11.6;7;0.06;0.06;0.19;0.25;0.25;0.39;0.24
213;"Anton Stach";"Hoffenheim";30;2593;1;1;2;2.14;2.14;2.56;12.81;10.12;0.07;0.07;0.09;0.16;0.16;0.44;0.35
214;"Diogo Leite";"Union Berlin";30;2545;1;1;2;1.81;1.81;1.56;4.59;4.14;0.06;0.06;0.06;0.12;0.12;0.16;0.15
215;"Danilho Doekhi";"Union Berlin";34;3060;1;1;0;3.06;3.06;1.99;5.2;3.05;0.09;0.09;0.06;0.15;0.15;0.15;0.09
216;"Anthony Rouault";"VfB Stuttgart";18;1223;1;1;0;0.38;0.38;0.26;5.84;5.69;0.03;0.03;0.02;0.05;0.05;0.43;0.42
217;"Farès Chaïbi";"Eintracht Frankfurt";26;993;1;1;3;3.02;3.02;2.6;10.67;6.37;0.27;0.27;0.24;0.51;0.51;0.97;0.58
218;"Kilian Fischer";"Wolfsburg";32;2337;1;1;0;0.3;0.3;0.52;5.47;5.07;0.01;0.01;0.02;0.03;0.03;0.21;0.2
219;"Fabio Chiarodia";"Borussia M.Gladbach";16;364;1;1;0;0.45;0.45;0.37;1.99;1.61;0.11;0.11;0.09;0.2;0.2;0.49;0.4
220;"Mërgim Berisha";"Augsburg,Hoffenheim";13;353;1;1;1;1.44;1.44;1.23;2.69;0.61;0.37;0.37;0.31;0.68;0.68;0.69;0.16
221;"Aljoscha Kemlein";"Union Berlin";15;937;1;1;0;1.15;1.15;0.81;3.81;2.05;0.11;0.11;0.08;0.19;0.19;0.37;0.2
222;"Andreas Hanche-Olsen";"Mainz 05";22;1260;1;1;1;0.85;0.85;0.44;2.5;1.92;0.06;0.06;0.03;0.09;0.09;0.18;0.14
223;"Justin Diehl";"VfB Stuttgart";6;83;1;1;0;0.86;0.86;0.12;1.15;0.17;0.94;0.94;0.13;1.07;1.07;1.25;0.18
224;"Moritz Broschinski";"Bochum";32;1342;1;1;3;4.34;4.34;2.26;8.06;1.65;0.29;0.29;0.15;0.44;0.44;0.54;0.11
225;"Aleksandar Pavlovic";"Bayern Munich";21;1468;1;1;0;0.7;0.7;0.25;13.76;13.52;0.04;0.04;0.02;0.06;0.06;0.84;0.83
226;"Siebe Van der Heyden";"St. Pauli";13;881;1;1;0;1.25;1.25;0.04;1.72;1.7;0.13;0.13;0;0.13;0.13;0.18;0.17
227;"Frans Krätzig";"FC Heidenheim,VfB Stuttgart";17;1306;1;1;2;1.01;1.01;1.69;3.22;1.7;0.07;0.07;0.12;0.19;0.19;0.22;0.12
228;"Lukas Daschner";"Bochum";14;393;1;1;1;3.04;2.28;1.27;4.16;1.29;0.7;0.52;0.29;0.99;0.81;0.95;0.29
229;"Patrick Mainka";"FC Heidenheim";34;3060;1;1;0;2.32;2.32;0.68;4.5;4.33;0.07;0.07;0.02;0.09;0.09;0.13;0.13
230;"Leonidas Stergiou";"VfB Stuttgart";12;866;1;1;2;0.88;0.88;0.63;4.86;3.94;0.09;0.09;0.07;0.16;0.16;0.51;0.41
231;"Lukas Ullrich";"Borussia M.Gladbach";26;1949;1;1;2;1.22;1.22;1.71;5.37;4.04;0.06;0.06;0.08;0.14;0.14;0.25;0.19
232;"Fabian Rieder";"VfB Stuttgart";21;855;1;1;3;1.48;1.48;2.14;6.14;3.63;0.16;0.16;0.23;0.38;0.38;0.65;0.38
233;"Julián Malatini";"Werder Bremen";10;451;1;1;1;0.32;0.32;0.28;1.86;1.57;0.06;0.06;0.06;0.12;0.12;0.37;0.31
234;"Shio Fukuda";"Borussia M.Gladbach";6;41;1;1;0;0.31;0.31;0;0.37;0.06;0.68;0.68;0;0.68;0.68;0.81;0.13
235;"Yorbe Vertessen";"Union Berlin";17;713;1;1;0;1.43;1.43;1.92;3.1;1.28;0.18;0.18;0.24;0.42;0.42;0.39;0.16
236;"Nnamdi Collins";"Eintracht Frankfurt";24;1483;1;1;1;1.09;1.09;0.97;6.91;6.24;0.07;0.07;0.06;0.12;0.12;0.42;0.38
237;"Max Rosenfelder";"Freiburg";25;1236;1;1;0;0.33;0.33;1.41;5.43;4.62;0.02;0.02;0.1;0.13;0.13;0.4;0.34
238;"Philipp Sander";"Borussia M.Gladbach";27;1397;1;1;0;1.26;1.26;0.72;7.63;6.52;0.08;0.08;0.05;0.13;0.13;0.49;0.42
239;"Yusuf Kabadayi";"Augsburg";5;55;1;1;0;0.57;0.57;0.03;0.76;0.18;0.94;0.94;0.05;0.99;0.99;1.24;0.29
240;"Benedikt Pichler";"Holstein Kiel";18;751;1;1;2;2.16;2.16;1.28;4.07;1.8;0.26;0.26;0.15;0.41;0.41;0.49;0.22
241;"Andu Kelati";"Holstein Kiel";8;276;1;1;1;0.61;0.61;0.54;1.93;0.8;0.2;0.2;0.18;0.38;0.38;0.63;0.26
242;"Jakov Medic";"Bochum";23;1608;1;1;0;1.03;1.03;0.14;1.43;1.1;0.06;0.06;0.01;0.07;0.07;0.08;0.06
243;"Oscar Højlund";"Eintracht Frankfurt";20;696;1;1;0;1.07;1.07;0.96;4.59;2.68;0.14;0.14;0.12;0.26;0.26;0.59;0.35
244;"Igor Matanovic";"Eintracht Frankfurt";16;275;1;1;0;0.81;0.81;0.04;2.08;1.54;0.26;0.26;0.01;0.28;0.28;0.68;0.5
245;"Bence Dárdai";"Wolfsburg";21;1333;1;1;1;1.16;1.16;1.5;3.53;1.5;0.08;0.08;0.1;0.18;0.18;0.24;0.1
246;"Eric Smith";"St. Pauli";32;2829;1;1;1;1.72;1.72;1.64;6.85;6.43;0.05;0.05;0.05;0.11;0.11;0.22;0.2
247;"Lars Ritzka";"St. Pauli";21;918;1;1;0;0.26;0.26;0.23;1.76;1.37;0.03;0.03;0.02;0.05;0.05;0.17;0.13
248;"Sirlord Conteh";"FC Heidenheim";29;842;1;1;1;1.73;1.73;2.27;5.43;2.81;0.19;0.19;0.24;0.43;0.43;0.58;0.3
249;"Andreas Albers";"St. Pauli";14;40;1;1;0;0.7;0.7;0.06;0.74;0;1.56;1.56;0.14;1.71;1.71;1.67;0
250;"Lutsharel Geertruida";"RasenBallsport Leipzig";24;1554;1;1;0;1.23;1.23;0.54;5.48;4.79;0.07;0.07;0.03;0.1;0.1;0.32;0.28
251;"Koji Miyoshi";"Bochum";15;458;1;1;0;1.08;1.08;0.54;2.31;0.8;0.21;0.21;0.11;0.32;0.32;0.45;0.16
252;"Arthur Chaves";"Hoffenheim";26;2191;1;1;0;1.25;1.25;0.09;5.24;5.13;0.05;0.05;0;0.06;0.06;0.22;0.21
253;"David Zec";"Holstein Kiel";17;1462;1;1;0;0.58;0.58;0.33;5.4;5.08;0.04;0.04;0.02;0.06;0.06;0.33;0.31
254;"Daniel Svensson";"Borussia Dortmund";12;778;1;1;3;0.77;0.77;1.3;4.13;2.89;0.09;0.09;0.15;0.24;0.24;0.48;0.33
255;"Marin Ljubicic";"Union Berlin";13;251;1;1;1;0.42;0.42;0.55;1.09;0.55;0.15;0.15;0.2;0.35;0.35;0.39;0.2
256;"Stefan Bell";"Mainz 05";18;1460;0;0;1;0.68;0.68;0.97;4.17;2.97;0.04;0.04;0.06;0.1;0.1;0.26;0.18
257;"Oliver Baumann";"Hoffenheim";28;2520;0;0;0;0;0;0.37;4.96;4.58;0;0;0.01;0.01;0.01;0.18;0.16
258;"Niklas Süle";"Borussia Dortmund";15;1071;0;0;0;0.45;0.45;0.07;5.41;5.17;0.04;0.04;0.01;0.04;0.04;0.45;0.43
259;"Kevin Volland";"Union Berlin";4;50;0;0;0;0;0;0.09;0.16;0.07;0;0;0.16;0.16;0.16;0.29;0.12
260;"Florian Grillitsch";"Hoffenheim";8;616;0;0;0;0.18;0.18;0.21;2.96;2.77;0.03;0.03;0.03;0.06;0.06;0.43;0.41
261;"Michael Zetterer";"Werder Bremen";34;3060;0;0;0;0;0;0;4.13;4.13;0;0;0;0;0;0.12;0.12
262;"Timo Horn";"Bochum";13;1170;0;0;0;0;0;0;0.24;0.24;0;0;0;0;0;0.02;0.02
263;"Lewis Holtby";"Holstein Kiel";24;1155;0;0;1;0.84;0.84;2.01;6.49;5.23;0.07;0.07;0.16;0.22;0.22;0.51;0.41
264;"Marvin Schulz";"Holstein Kiel";12;278;0;0;0;0.07;0.07;0.38;1.34;1;0.02;0.02;0.12;0.15;0.15;0.43;0.32
265;"Tobias Sippel";"Borussia M.Gladbach";1;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
266;"Manuel Neuer";"Bayern Munich";22;1980;0;0;0;0;0;0.26;9.99;9.72;0;0;0.01;0.01;0.01;0.45;0.44
267;"Sven Ulreich";"Bayern Munich";1;90;0;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0.17;0.17
268;"Pascal Groß";"Borussia Dortmund";30;2364;0;0;9;3.2;3.2;6.29;19.63;13.9;0.12;0.12;0.24;0.36;0.36;0.75;0.53
269;"Danny da Costa";"Mainz 05";25;2022;0;0;1;0.07;0.07;0.73;5.45;4.76;0;0;0.03;0.04;0.04;0.24;0.21
270;"Lukas Hradecky";"Bayer Leverkusen";29;2610;0;0;0;0;0;0;4;4;0;0;0;0;0;0.14;0.14
271;"Pascal Stenzel";"VfB Stuttgart";10;298;0;0;0;0.37;0.37;0.51;1.41;1.04;0.11;0.11;0.15;0.27;0.27;0.43;0.31
272;"Timothy Chandler";"Eintracht Frankfurt";3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273;"Marvin Friedrich";"Borussia M.Gladbach";22;951;0;0;1;0.62;0.62;1;1.57;1.54;0.06;0.06;0.09;0.15;0.15;0.15;0.15
274;"Julian Weigl";"Borussia M.Gladbach";33;2908;0;0;2;0.67;0.67;1.15;11.7;10.19;0.02;0.02;0.04;0.06;0.06;0.36;0.32
275;"Niklas Stark";"Werder Bremen";26;2126;0;0;1;1.34;1.34;0.11;4.81;4.76;0.06;0.06;0;0.06;0.06;0.2;0.2
276;"Benjamin Henrichs";"RasenBallsport Leipzig";15;933;0;0;2;0.41;0.41;2.33;3.14;2.72;0.04;0.04;0.22;0.26;0.26;0.3;0.26
277;"Robin Zentner";"Mainz 05";32;2880;0;0;0;0.01;0.01;0.16;3.32;3.16;0;0;0.01;0.01;0.01;0.1;0.1
278;"Silvan Widmer";"Mainz 05";27;456;0;0;1;0.66;0.66;0.34;2.93;1.96;0.13;0.13;0.07;0.2;0.2;0.58;0.39
279;"Roland Sallai";"Freiburg";2;37;0;0;0;0.18;0.18;0.04;0.18;0;0.43;0.43;0.11;0.53;0.53;0.43;0
280;"Karim Onisiwo";"Mainz 05";6;101;0;0;0;0.1;0.1;0.36;0.49;0.4;0.09;0.09;0.32;0.41;0.41;0.43;0.35
281;"Alexander Nübel";"VfB Stuttgart";34;3060;0;0;1;0;0;0.23;11.13;10.9;0;0;0.01;0.01;0.01;0.33;0.32
282;"Milos Veljkovic";"Werder Bremen";14;1029;0;0;1;0.92;0.92;0.27;5.57;5.36;0.08;0.08;0.02;0.1;0.1;0.49;0.47
283;"Kevin Trapp";"Eintracht Frankfurt";26;2298;0;0;0;0;0;0;2.52;2.52;0;0;0;0;0;0.1;0.1
284;"Jérôme Roussillon";"Union Berlin";7;120;0;0;0;0.08;0.08;0;0.16;0.1;0.06;0.06;0;0.06;0.06;0.12;0.08
285;"Jordan Siebatcheu";"Union Berlin";18;905;0;0;1;4.46;4.46;0.9;3.39;0.62;0.44;0.44;0.09;0.53;0.53;0.34;0.06
286;"Lucas Tousart";"Union Berlin";15;553;0;0;1;0.37;0.37;0.71;1.35;0.4;0.06;0.06;0.12;0.18;0.18;0.22;0.06
287;"Ivan Prtajin";"Union Berlin";5;151;0;0;0;1.18;1.18;0.05;1.24;0.06;0.7;0.7;0.03;0.73;0.73;0.74;0.03
288;"Maximilian Philipp";"Freiburg";2;13;0;0;0;0.02;0.02;0;0.02;0;0.16;0.16;0;0.16;0.16;0.16;0
289;"Nicolas Höfler";"Freiburg";20;754;0;0;0;0.41;0.41;0.07;3.08;2.99;0.05;0.05;0.01;0.06;0.06;0.37;0.36
290;"Janik Haberer";"Union Berlin";28;1723;0;0;0;0.58;0.58;0.97;3.88;3.21;0.03;0.03;0.05;0.08;0.08;0.2;0.17
291;"Patrick Drewes";"Bochum";20;1800;0;0;0;0;0;0;1.73;1.73;0;0;0;0;0;0.09;0.09
292;"Marnon Busch";"FC Heidenheim";23;1402;0;0;1;0.36;0.36;0.93;4.38;3.59;0.02;0.02;0.06;0.08;0.08;0.28;0.23
293;"Grischa Prömel";"Hoffenheim";2;177;0;0;0;0;0;0;1.26;1.26;0;0;0;0;0;0.64;0.64
294;"Anthony Jung";"Werder Bremen";28;1890;0;0;0;0.02;0.02;0.11;6.21;6.16;0;0;0.01;0.01;0.01;0.3;0.29
295;"Aymen Barkok";"Mainz 05";4;65;0;0;0;0;0;0.05;0.05;0;0;0;0.07;0.07;0.07;0.07;0
296;"Péter Gulácsi";"RasenBallsport Leipzig";30;2635;0;0;0;0;0;0;2.39;2.39;0;0;0;0;0;0.08;0.08
297;"Bernardo";"Bochum";20;1689;0;0;0;0.38;0.38;0.3;2.98;2.49;0.02;0.02;0.02;0.04;0.04;0.16;0.13
298;"Alexander Schwolow";"Union Berlin";6;540;0;0;0;0;0;0;0.08;0.08;0;0;0;0;0;0.01;0.01
299;"Marius Müller";"Wolfsburg";6;471;0;0;0;0;0;0;0.33;0.33;0;0;0;0;0;0.06;0.06
300;"Gregor Kobel";"Borussia Dortmund";32;2880;0;0;0;0;0;0.02;5.61;5.59;0;0;0;0;0;0.18;0.17
301;"Salih Özcan";"Borussia Dortmund,Wolfsburg";22;697;0;0;0;0.28;0.28;0.96;3.97;3.7;0.04;0.04;0.12;0.16;0.16;0.51;0.48
302;"Arne Maier";"Augsburg";28;894;0;0;0;1.16;1.16;1.78;3.86;2.75;0.12;0.12;0.18;0.3;0.3;0.39;0.28
303;"Florian Müller";"Freiburg";9;749;0;0;0;0;0;0;1.21;1.21;0;0;0;0;0;0.15;0.15
304;"Marco Friedl";"Werder Bremen";26;2174;0;0;0;0.64;0.64;0.21;6.59;6.44;0.03;0.03;0.01;0.04;0.04;0.27;0.27
305;"Hauke Wahl";"St. Pauli";33;2970;0;0;0;1.12;1.12;0.59;5.96;5.81;0.03;0.03;0.02;0.05;0.05;0.18;0.18
306;"Jonas Föhrenbach";"FC Heidenheim";27;1826;0;0;1;0.36;0.36;0.77;2.74;1.93;0.02;0.02;0.04;0.06;0.06;0.14;0.09
307;"Arnaud Nordin";"Mainz 05";6;61;0;0;0;0.03;0.03;0.24;0.32;0.19;0.04;0.04;0.36;0.4;0.4;0.48;0.28
308;"Dennis Geiger";"Hoffenheim";20;711;0;0;0;0.18;0.18;0.62;2.49;1.99;0.02;0.02;0.08;0.1;0.1;0.32;0.25
309;"Dan-Axel Zagadou";"VfB Stuttgart";2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;"Mario Hermoso";"Bayer Leverkusen";4;288;0;0;0;0.23;0.23;0.09;1.57;1.48;0.07;0.07;0.03;0.1;0.1;0.49;0.46
311;"Robin Gosens";"Union Berlin";1;90;0;0;0;0.02;0.02;0;0.1;0.07;0.02;0.02;0;0.02;0.02;0.1;0.07
312;"Ihlas Bebou";"Hoffenheim";1;7;0;0;0;0;0;0;0.01;0.01;0;0;0;0;0;0.19;0.19
313;"Alexander Meyer";"Borussia Dortmund";2;180;0;0;0;0;0;0.09;0.09;0;0;0;0.04;0.04;0.04;0.04;0
