Performance,,,,,,,,,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
630,Nicolas Schmid,at AUT,GK,Portsmouth,27,1997,34.3,1,0,0,0,6,0,0,0,0,,,0,Matches
631,Isaac Schmidt,ch SUI,"DF,MF",Leeds United,24,1999,0.9,0,0,0,1,2,0,0,4,4,,,0,Matches
632,Oscar Schwartau,dk DEN,"MF,FW",Norwich City,18,2006,17.4,3,0,0,13,13,2,14,14,7,,,0,Matches
633,Jenson Seelt,nl NED,DF,Sunderland,21,2003,0.2,0,0,0,1,0,0,0,1,0,,,0,Matches
634,Tatsuki Seko,jp JPN,MF,Stoke City,26,1997,17.7,1,0,0,21,18,0,30,17,25,,,0,Matches
635,Tyrell Sellars-Fleming,eng ENG,MF,Hull City,19,2005,0.1,0,0,0,1,1,0,1,1,0,,,0,Matches
636,Egil Selvik,no NOR,GK,Watford,27,1997,16,2,0,0,0,0,0,0,0,0,,,0,Matches
637,Ken Sema,se SWE,MF,Watford,30,1993,5.8,0,0,0,7,9,1,12,4,12,,,0,Matches
638,Femi Seriki,eng ENG,DF,Sheffield United,22,2002,12.1,2,0,0,17,23,0,32,9,26,,,0,Matches
639,Jamie Shackleton,eng ENG,"MF,DF",Sheffield United,24,1999,3.2,0,0,0,4,8,1,1,1,9,,,0,Matches
640,Conor Shaughnessy,ie IRL,DF,Portsmouth,28,1996,5.7,2,0,0,9,3,0,1,9,0,,,0,Matches
641,James Shea,eng ENG,GK,Luton Town,33,1991,1.6,0,0,0,0,1,0,0,0,0,,,0,Matches
642,Ben Sheaf,eng ENG,MF,Coventry City,26,1998,23.7,6,0,0,35,31,0,20,22,38,,,0,Matches
643,Jonjo Shelvey,eng ENG,MF,Burnley,32,1992,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
644,Louie Sibley,eng ENG,MF,Oxford United,22,2001,1.9,3,0,0,4,3,0,1,1,1,,,0,Matches
645,Sol Sidibé,eng ENG,MF,Stoke City,17,2007,3.4,0,0,0,3,2,0,4,2,3,,,0,Matches
646,Francisco Sierralta,cl CHI,DF,Watford,27,1997,21.1,9,0,0,23,12,1,0,28,25,,,0,Matches
647,Arnór Sigurðsson,is ISL,"FW,MF",Blackburn Rovers,25,1999,0.7,0,0,0,1,2,0,1,0,1,,,0,Matches
648,Sam Silvera,au AUS,MF,Portsmouth,23,2000,5,0,0,0,6,8,0,13,1,9,,,0,Matches
649,Ellis Simms,eng ENG,FW,Coventry City,23,2001,25.4,1,0,0,26,9,3,12,2,3,,,0,Matches
650,Xavier Simons,eng ENG,MF,Hull City,21,2003,13.4,3,0,0,15,7,0,8,10,12,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
651,Nathan Simpson,eng ENG,MF,Middlesbrough,20,2004,0,0,0,0,0,0,0,0,0,0,,,0,Matches
652,Emmanouil Siopis,gr GRE,MF,Cardiff City,30,1994,16,4,0,0,11,28,0,3,19,29,,,0,Matches
653,Moussa Sissoko,fr FRA,MF,Watford,34,1989,32.1,6,1,1,42,27,4,25,15,29,,,0,Matches
654,Regan Slater,eng ENG,MF,Hull City,24,1999,33,6,0,0,25,17,0,40,16,26,,,0,Matches
655,Michael Smith,eng ENG,FW,Sheffield Weds,32,1991,20.5,3,0,0,44,11,11,10,6,10,,,0,Matches
656,Paul Smyth,nir NIR,"MF,FW",Queens Park Rangers,26,1997,30.8,6,0,0,41,70,6,113,12,29,,,0,Matches
657,Manor Solomon,il ISR,MF,Leeds United,25,1999,28.8,3,0,0,14,43,15,142,13,21,,,0,Matches
658,Oliver Sonne,pe PER,DF,Burnley,23,2000,0.3,0,0,0,1,0,0,0,0,0,,,0,Matches
659,Matthew Sorinola,eng ENG,"MF,DF",Plymouth Argyle,23,2001,18.6,9,1,1,19,42,1,68,19,33,,,0,Matches
660,Harry Souttar,au AUS,DF,Sheffield United,25,1998,19.6,5,1,1,18,4,0,3,26,15,,,0,Matches
661,Vinicius Souza,br BRA,MF,Sheffield United,25,1999,31,8,0,0,65,38,1,5,43,75,,,0,Matches
662,Jack Stacey,eng ENG,"DF,MF",Norwich City,28,1996,23.8,5,0,0,32,11,2,79,22,41,,,0,Matches
663,Enda Stevens,ie IRL,DF,Stoke City,34,1990,13.3,3,0,0,15,4,2,32,11,21,,,0,Matches
664,Ben Stevenson,eng ENG,MF,Portsmouth,27,1997,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
665,Jordan Storey,eng ENG,DF,Preston North End,26,1997,34,6,0,0,28,36,1,15,61,33,,,0,Matches
666,Pascal Struijk,nl NED,DF,Leeds United,24,1999,31.4,3,0,0,27,21,1,1,28,25,,,0,Matches
667,Zak Sturge,eng ENG,DF,Millwall,20,2004,3.4,0,0,0,1,2,0,4,2,8,,,0,Matches
668,Callum Styles,hu HUN,"DF,MF",West Bromwich Albion,24,2000,29,11,1,1,46,33,1,46,39,47,,,0,Matches
669,Emmerson Sutton,eng ENG,FW,Queens Park Rangers,17,2006,0.6,0,0,0,1,1,0,3,0,1,,,0,Matches
670,Zak Swanson,eng ENG,DF,Portsmouth,23,2000,21.9,5,0,0,33,16,1,42,37,44,,,1,Matches
671,John Swift,eng ENG,MF,West Bromwich Albion,29,1995,19.3,4,0,0,16,21,2,86,7,20,,,0,Matches
672,Mark Sykes,ie IRL,MF,Bristol City,26,1997,19,5,0,0,20,20,5,78,20,21,,,0,Matches
673,Sammie Szmodics,ie IRL,"FW,MF",Blackburn Rovers,28,1995,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
674,Kornél Szűcs,hu HUN,DF,Plymouth Argyle,22,2001,31.5,6,0,0,38,11,2,12,25,22,,,0,Matches
675,Elias Sørensen,dk DEN,"MF,FW",Portsmouth,24,1999,3.6,0,0,0,6,0,2,2,2,4,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
676,Jakob Sørensen,dk DEN,MF,Norwich City,26,1998,14.7,2,0,0,14,16,2,5,13,23,,,0,Matches
677,Maksym Talovierov,ua UKR,DF,Plymouth Argyle,24,2000,10.4,3,0,0,14,3,1,3,8,21,,,0,Matches
678,Ao Tanaka,jp JPN,MF,Leeds United,25,1998,36.8,8,0,0,49,50,4,17,53,58,,,0,Matches
679,Japhet Tanganga,eng ENG,DF,Millwall,25,1999,39.5,6,0,0,36,45,3,7,49,39,,,0,Matches
680,George Tanner,eng ENG,"DF,MF",Bristol City,24,1999,22.2,2,0,0,20,13,0,38,20,38,,,0,Matches
681,Ollie Tanner,eng ENG,MF,Cardiff City,22,2002,15.4,1,0,0,21,7,10,45,12,29,,,0,Matches
682,Fabio Tavares,eng ENG,FW,Coventry City,23,2001,0,0,0,0,0,0,0,0,0,0,,,0,Matches
683,Joseph Taylor,wls WAL,FW,Luton Town,21,2002,1.7,0,0,0,2,3,1,1,0,0,,,0,Matches
684,Junior Tchamadeu,cm CMR,DF,Stoke City,20,2003,34.8,10,0,0,41,36,9,65,19,31,,,1,Matches
685,Hidde ter Avest,nl NED,"DF,MF",Oxford United,27,1997,11.1,1,0,0,10,7,1,17,13,15,,,0,Matches
686,Emre Tezgel,eng ENG,FW,Stoke City,18,2005,3.3,1,0,0,6,2,0,3,1,1,,,0,Matches
687,Bobby Thomas,eng ENG,DF,Coventry City,23,2001,37,4,0,0,22,29,7,3,38,31,,,1,Matches
688,Joshua Thomas,wls WAL,FW,Swansea City,21,2002,0,1,0,0,1,0,0,0,0,0,,,0,Matches
689,Brandon Thomas-Asante,gh GHA,FW,Coventry City,25,1998,16.1,3,0,0,15,21,10,15,11,9,,,0,Matches
690,Jordan Thompson,nir NIR,MF,Stoke City,27,1997,15,7,0,0,19,17,0,14,15,8,,,0,Matches
691,Liam Thompson,eng ENG,MF,Derby County,22,2002,17.9,6,0,0,14,12,0,24,18,20,,,0,Matches
692,Jordan Thorniley,eng ENG,DF,Oxford United,27,1996,0.9,0,0,0,2,0,0,0,1,1,,,0,Matches
693,Muhamed Tijani,ng NGA,FW,Plymouth Argyle,24,2000,5,2,0,0,17,8,4,4,1,1,,,0,Matches
694,Nathan Tjoe-A-On,id IDN,DF,Swansea City,22,2001,0,0,0,0,0,0,0,1,0,0,,,0,Matches
695,Victor Torp,dk DEN,MF,Coventry City,25,1999,23.4,2,0,0,44,18,0,112,26,31,,,0,Matches
696,Balázs Tóth,hu HUN,GK,Blackburn Rovers,26,1997,6,1,0,0,0,0,0,0,0,0,,,0,Matches
697,Ryley Towler,eng ENG,DF,Portsmouth,23,2001,10.4,3,0,0,7,3,0,0,6,3,,,0,Matches
698,Andros Townsend,eng ENG,"FW,MF",Luton Town,33,1991,0.1,0,0,0,0,0,0,3,0,0,,,0,Matches
699,James Trafford,eng ENG,GK,Burnley,21,2002,45,7,0,0,0,4,0,0,0,1,,,0,Matches
700,Mark Travers,ie IRL,GK,Middlesbrough,25,1999,17,1,0,0,0,4,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
701,Lewis Travis,eng ENG,MF,Blackburn Rovers,26,1997,35.7,11,0,0,56,62,0,18,36,63,,,0,Matches
702,Nectarios Triantis,gr GRE,"DF,MF",Sunderland,21,2003,0,0,0,0,0,0,0,0,0,0,,,0,Matches
703,Sondre Tronstad,no NOR,MF,Blackburn Rovers,28,1995,34.8,5,0,0,30,27,0,12,40,70,,,0,Matches
704,Auston Trusty,us USA,DF,Sheffield United,25,1998,1,0,0,0,0,0,0,0,0,1,,,0,Matches
705,David Turnbull,sct SCO,MF,Cardiff City,25,1999,9.2,2,0,0,10,1,0,51,6,15,,,0,Matches
706,Scott Twine,eng ENG,"MF,FW",Bristol City,25,1999,23.5,6,0,0,27,42,1,98,15,27,,,0,Matches
707,Igor Tyjon,eng ENG,FW,Blackburn Rovers,16,2008,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
708,Josh Tymon,eng ENG,DF,Swansea City,25,1999,43.8,7,0,0,18,28,3,261,62,28,,,1,Matches
709,Ike Ugbo,ca CAN,FW,Sheffield Weds,25,1998,14.2,1,0,0,19,12,6,1,4,6,,,0,Matches
710,Pol Valentín,es ESP,"MF,DF",Sheffield Weds,27,1997,17,4,0,0,22,19,5,71,24,27,,,0,Matches
711,Yan Valery,tn TUN,"DF,MF",Sheffield Weds,25,1999,35,7,0,0,45,36,2,74,46,32,,,0,Matches
712,Jonathan Varane,mq MTQ,MF,Queens Park Rangers,22,2001,28.9,8,1,0,40,53,0,12,46,42,,,0,Matches
713,Rocco Vata,ie IRL,"MF,FW",Watford,19,2005,17.1,0,0,0,9,20,1,36,9,17,,,0,Matches
714,Harry Vaughan,ie IRL,MF,Hull City,20,2004,1.1,1,0,0,4,5,0,0,1,3,,,0,Matches
715,Will Vaulks,wls WAL,MF,Oxford United,30,1993,37.1,4,0,0,38,22,0,88,36,60,,,0,Matches
716,Josh Vickers,eng ENG,GK,Derby County,28,1995,6,0,0,0,0,2,0,0,0,0,,,0,Matches
717,André Vidigal,ao ANG,"FW,MF",Stoke City,25,1998,1.2,0,0,0,2,4,3,8,2,3,,,0,Matches
718,Lawrence Vigouroux,cl CHI,GK,Swansea City,30,1993,46,0,0,0,0,5,0,0,0,3,,,0,Matches
719,Žan Vipotnik,si SVN,FW,Swansea City,22,2002,23.2,1,0,0,21,18,9,0,2,3,,,0,Matches
720,Vitinho,br BRA,MF,Burnley,25,1999,2.6,0,0,0,5,3,0,5,1,6,,,0,Matches
721,Zak Vyner,ke KEN,DF,Bristol City,27,1997,46,3,0,0,35,9,1,35,42,50,,,0,Matches
722,Thomas Waddingham,au AUS,FW,Portsmouth,19,2005,1.1,1,0,0,2,0,1,0,0,0,,,0,Matches
723,Ben Waine,nz NZL,FW,Plymouth Argyle,23,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
724,Jed Wallace,eng ENG,"MF,FW",West Bromwich Albion,30,1994,9,2,0,0,10,10,6,31,2,12,,,0,Matches
725,Murray Wallace,sct SCO,DF,Millwall,31,1993,8.1,0,0,0,3,4,1,1,5,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
726,Joe Walsh,eng ENG,GK,Queens Park Rangers,22,2002,1,0,0,0,0,1,0,0,0,0,,,0,Matches
727,Liam Walsh,eng ENG,MF,Luton Town,26,1997,15.7,3,3,0,31,21,0,72,10,21,,,0,Matches
728,Reuell Walters,eng ENG,"DF,MF",Luton Town,19,2004,10.9,2,0,0,10,7,1,13,4,27,,,0,Matches
729,Joe Ward,eng ENG,DF,Derby County,28,1995,1.7,1,0,0,2,0,0,15,4,2,,,0,Matches
730,Duncan Watmore,eng ENG,MF,Millwall,30,1994,17.5,0,0,0,18,28,3,12,6,14,,,0,Matches
731,Tom Watson,eng ENG,MF,Sunderland,18,2006,9.9,2,0,0,10,19,1,54,4,10,,,0,Matches
732,Wout Weghorst,nl NED,FW,Burnley,31,1992,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
733,Andreas Weimann,at AUT,MF,Blackburn Rovers,32,1991,15.7,2,0,0,13,7,6,14,4,4,,,0,Matches
734,Nahki Wells,bm BER,FW,Bristol City,34,1990,22.8,3,0,0,40,22,23,28,12,21,,,0,Matches
735,Jack Whatmough,eng ENG,DF,Preston North End,27,1996,12.4,4,0,0,11,6,1,2,14,18,,,1,Matches
736,Lennon Wheeldon,eng ENG,FW,Derby County,17,2006,0,0,0,0,0,0,0,0,0,0,,,0,Matches
737,Ben Whiteman,eng ENG,MF,Preston North End,28,1996,27.7,12,0,0,35,9,0,54,20,30,,,0,Matches
738,Morgan Whittaker,eng ENG,MF,Plymouth Argyle,23,2001,19.4,3,0,0,22,34,3,36,2,26,,,0,Matches
739,Morgan Whittaker,eng ENG,MF,Middlesbrough,23,2001,11,0,0,0,9,23,0,23,6,4,,,0,Matches
740,Harry Whitwell,eng ENG,MF,West Bromwich Albion,18,2005,0.1,0,0,0,0,1,0,0,0,1,,,0,Matches
741,Jacob Widell Zetterström,se SWE,GK,Derby County,26,1998,40,2,0,0,2,7,0,0,2,2,,,0,Matches
742,Joe Wildsmith,eng ENG,GK,West Bromwich Albion,28,1995,10,1,0,0,0,2,0,0,0,1,,,0,Matches
743,Caleb Wiley,us USA,"DF,MF",Watford,19,2004,8,0,0,0,2,9,2,16,8,13,,,0,Matches
744,Joe Williams,eng ENG,MF,Bristol City,27,1996,15.7,6,1,0,23,23,0,62,14,20,,,0,Matches
745,Jordan Williams,eng ENG,DF,Portsmouth,24,1999,14.1,6,0,0,19,10,1,18,16,32,,,0,Matches
746,Chris Willock,eng ENG,"MF,FW",Cardiff City,26,1998,17.2,0,0,0,15,36,9,80,6,23,,,0,Matches
747,Ben Wilmot,eng ENG,DF,Stoke City,24,1999,36,9,0,0,33,21,3,16,52,36,,,1,Matches
748,Ben Wilson,eng ENG,GK,Coventry City,31,1992,4,1,0,0,0,3,0,0,0,0,,,0,Matches
749,Kane Wilson,eng ENG,"DF,MF",Derby County,24,2000,27,0,0,0,30,29,2,113,19,28,,,0,Matches
750,Josh Wilson-Esbrand,eng ENG,"DF,MF",Stoke City,21,2002,3,0,0,0,3,4,1,14,2,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
751,Josh Windass,eng ENG,"MF,FW",Sheffield Weds,30,1994,35.8,8,0,0,27,35,19,117,11,22,,,0,Matches
752,Ryan Wintle,eng ENG,MF,Millwall,27,1997,5.7,3,0,0,6,4,0,6,9,5,,,0,Matches
753,Maximilian Wöber,at AUT,DF,Leeds United,26,1998,3.7,1,0,0,7,1,2,11,10,5,,,1,Matches
754,Freddie Woodman,eng ENG,GK,Preston North End,27,1997,37,6,1,0,1,5,0,1,0,1,,,0,Matches
755,Cauley Woodrow,eng ENG,MF,Blackburn Rovers,29,1994,2.5,0,0,0,7,1,0,2,0,0,,,0,Matches
756,Cauley Woodrow,eng ENG,FW,Luton Town,29,1994,3,1,0,0,5,5,1,11,1,4,,,0,Matches
757,Joe Worrall,eng ENG,DF,Burnley,27,1997,3.2,1,0,0,2,2,0,0,2,0,,,0,Matches
758,Callum Wright,eng ENG,MF,Plymouth Argyle,24,2000,16.2,0,1,0,28,19,9,29,5,17,,,0,Matches
759,Haji Wright,us USA,"MF,FW",Coventry City,26,1998,21.6,1,0,0,30,33,14,29,7,9,,,0,Matches
760,Jacob Wright,eng ENG,MF,Norwich City,18,2005,9.9,2,0,0,17,5,0,51,12,21,,,0,Matches
761,Jerry Yates,eng ENG,FW,Derby County,27,1996,38,1,0,0,45,31,26,14,8,9,,,0,Matches
762,Kusini Yengi,au AUS,FW,Portsmouth,25,1999,6,2,0,0,15,8,3,5,0,2,,,0,Matches
763,Óscar Zambrano,ec ECU,MF,Hull City,20,2004,4.3,0,0,0,8,4,0,0,3,4,,,0,Matches
764,Anass Zaroury,ma MAR,"FW,MF",Burnley,23,2000,0.3,0,0,0,0,1,0,2,0,1,,,0,Matches
765,Stefán Þórðarson,is ISL,MF,Preston North End,25,1998,27.8,6,0,0,16,38,2,63,22,25,,,0,Matches
